c2,c0,729,129,229,ff9a,type
396387,66072066,42058774,27051925,8325901,4744,ransom
434385,72448863,46133484,29672883,9134863,266963,ransom
704495,66391169,41903553,26982912,8343975,22127,ransom
485392,80948284,51525085,33140869,10200028,192422,ransom
385619,64276098,40934831,26328733,8105182,4114,ransom
486690,81148214,51666808,33231599,10228686,74823,ransom
430342,71749755,45685716,29384838,9045433,101063,ransom
49575,269937,116731,69266,45008,13709,ransom
283,1465,952,548,332,12682,ransom
312,1579,1032,618,345,16395,ransom
10359,51855,31015,18425,11670,9306,ransom
15817,78423,64047,39382,24119,185396,ransom
410681,23084772,14549195,9344208,3027941,7370,ransom
320775,53475510,34046311,21898462,6739993,23179,ransom
19661,435679,112611,74629,28918,114697,ransom
234213,37873596,24109527,15506639,4775433,8784,ransom
232669,38778648,24701441,15887135,4892166,14300,ransom
69285,633256,203814,133981,59316,123109,ransom
272599,45421084,28906933,18592894,5721922,9845,ransom
243162,40499803,25793608,16590143,5107448,11894,ransom
42799,4449807,2669478,1718962,535070,93315,ransom
2371589,17542384,9741071,6304023,2766881,27654,ransom
37324,522059,173622,109795,53299,104824,ransom
298554,46388777,29539677,18995306,5862611,11030,ransom
158003,23391960,14902506,9579392,2966453,15939,ransom
39906,3111566,1820019,1171200,370836,9126,ransom
28540,2073503,1155487,745273,235023,29132,ransom
95261,12901084,8042860,5175366,1598703,122464,ransom
90967,12474998,7772951,5001519,1544667,5147,ransom
293343,48874051,31112004,20011251,6158871,21076,ransom
18666,431197,106941,70831,27188,119048,ransom
299005,49871909,31745131,20418323,6283821,15625,ransom
102411,15671297,9986410,6421910,1982881,284657,ransom
175161,22383252,14060026,9045643,2795526,9246,ransom
318623,53145695,33832737,21761142,6698469,49059,ransom
369806,61648667,39257397,25250165,7774010,156248,ransom
470903,78528873,49995024,32156206,9898516,78927,ransom
358495,59463905,37877539,24362346,7501986,123517,ransom
573740,95653388,60907283,39174874,12058438,124487,ransom
356725,59465012,37867857,24356396,7498265,161356,ransom
1698356,86266748,53574074,34312457,11061592,338900,ransom
1712319,65012050,39965566,25571139,8413453,58890,ransom
670798,81929293,51971886,33441367,10332313,193376,ransom
358754,59819765,38101501,24505918,7545061,44168,ransom
1496758,85175618,53336736,34303878,10840294,205067,ransom
357285,59558128,37923040,24391984,7508672,2581,ransom
485328,80936837,51526708,33141628,10201055,197783,ransom
363646,60009681,38220384,24581999,7570397,7596,ransom
485942,81007898,51578016,33174544,10210876,195500,ransom
359856,59987555,38199240,24569391,7563242,4185,ransom
485270,80910477,51512061,33132021,10197919,148603,ransom
383105,63896034,40690440,26171528,8057271,13776,ransom
358415,58666758,37358400,24027373,7400512,202947,ransom
486171,81076793,51618857,33200975,10219255,16043,ransom
356643,59344086,37787955,24304808,7482760,183445,ransom
485117,80886237,51504260,33126687,10197141,36815,ransom
357283,59572849,37940003,24401697,7512857,166360,ransom
486334,80788710,51425714,33077151,10182225,85588,ransom
358356,59721516,38018131,24453422,7527450,122851,ransom
483077,80545612,51262618,32972380,10148170,114018,ransom
356288,59391423,37814332,24322087,7487491,81925,ransom
485057,80759793,51411609,33067627,10178215,174771,ransom
671930,61088229,38543990,24822268,7680679,39462,ransom
484438,80788342,51432729,33081292,10181842,197847,ransom
358352,59767807,38063005,24481638,7536675,4024,ransom
487383,80738216,51387492,33052082,10174924,201888,ransom
354921,59179616,37676648,24233632,7459893,16634,ransom
536856,80998753,51520099,33131075,10223941,200801,ransom
358694,59412381,37834036,24334273,7491883,11351,ransom
815519,81947664,51795468,33334079,10299831,149644,ransom
385475,63871383,40671118,26158811,8054798,7888,ransom
376636,60414484,38482867,24750125,7630393,299582,ransom
1401871,83869310,53659339,34654021,10984797,8756,ransom
353851,58999913,37573372,24166966,7440042,220224,ransom
483053,80572698,51290834,32990019,10153665,3607,ransom
357752,59636779,37982677,24429744,7521782,194003,ransom
482939,80537214,51271963,32977905,10150680,20184,ransom
360163,59208957,37704020,24251171,7467785,193599,ransom
483673,80621609,51324693,33012011,10161520,38401,ransom
361027,60014579,38207173,24574487,7565436,161074,ransom
483427,80620140,51330234,33015351,10162404,176504,ransom
2656614,69383399,42922269,27641284,9328919,138410,ransom
480562,80109257,51002225,32803417,10098841,99994,ransom
380122,59436955,37860788,24346365,7514233,105854,ransom
485134,80567957,51291419,32989772,10155722,77494,ransom
563972,40806501,25976899,16744619,5242459,162506,ransom
253808,41850294,26635012,17131865,5273574,9171,ransom
337219,55911097,35600764,22898059,7050196,114437,ransom
317645,52937370,33705597,21679094,6674078,94329,ransom
484024,80365943,51179275,32917260,10134500,99292,ransom
388382,63865163,40664563,26154888,8054078,62277,ransom
481322,80261520,51093328,32863085,10114682,219042,ransom
365625,59135634,37633597,24204167,7457504,3535,ransom
563915,77954885,49547463,31873654,9826217,207993,ransom
608847,63225364,39973642,25724121,7945517,3538,ransom
445894,74339865,47337159,30446987,9373279,193415,ransom
397724,66322732,42210436,27149922,8356004,8143,ransom
423632,70330128,44785760,28805947,8869360,199808,ransom
419756,69982526,44557286,28658359,8820716,4271,ransom
399957,66662686,42463724,27311733,8409318,194702,ransom
442754,73823242,46985687,30221411,9301414,5714,ransom
376744,62820774,40008111,25732372,7922815,195731,ransom
460177,76708001,48842944,31414315,9671189,3384,ransom
359449,59936741,38163025,24546344,7556458,198572,ransom
479064,79729757,50762944,32649250,10051547,3953,ransom
357529,59599161,37961311,24416173,7517165,193201,ransom
483571,80644316,51332048,33016658,10161387,13829,ransom
359923,59701788,38025709,24457438,7531078,192980,ransom
480632,80137809,51028580,32819970,10104122,17653,ransom
380839,63467515,40417571,25995369,8003445,143663,ransom
480374,80110215,51007823,32806841,10099923,204914,ransom
353495,58939714,37490681,24114692,7420161,15398,ransom
489629,80436834,51222400,32944652,10147327,195130,ransom
358248,59733600,38023344,24456171,7527277,9230,ransom
482909,80548776,51295164,32992654,10157297,206744,ransom
360867,59630318,37950220,24409052,7513467,8780,ransom
474289,79093002,50378305,32402677,9975825,210264,ransom
372581,61049255,38857195,24993081,7694589,7464,ransom
453588,75623159,48169983,30981788,9539316,196755,ransom
422683,64601674,41095996,26432888,8144374,6063,ransom
433021,72186475,45977820,29572410,9104558,195450,ransom
411050,68494025,43602659,28044769,8631671,18417,ransom
723454,69529213,43924902,28282674,8747354,213763,ransom
450385,72113296,45921458,29532296,9104180,3329,ransom
387437,64619971,41149193,26466817,8147369,190957,ransom
455417,75931400,48341893,31093109,9570228,5028,ransom
364105,60712831,38659762,24865798,7654691,202410,ransom
442360,65763352,41801841,26880697,8296575,8483,ransom
426786,71152575,45318992,29148575,8973833,152016,ransom
440984,73508060,46800053,30101465,9264745,136934,ransom
170001,28335523,18032987,11598828,3569334,269405,ransom
14737,72874,62667,38696,23383,93790,ransom
166111,808846,571723,350162,212693,31878,ransom
27114,107372,47736,30628,16432,15453,ransom
0,0,0,0,0,17971,ransom
190,980,640,366,225,14061,ransom
97,495,336,202,111,18691,ransom
2019,9598,8884,5483,3162,20126,ransom
190,980,618,363,210,13150,ransom
283,1465,957,560,326,19179,ransom
3324,14044,8699,5082,3368,101053,ransom
2313285,11151335,5841881,3792073,1989759,18041,ransom
292,1489,856,500,299,21896,ransom
21082,111657,80912,47226,31528,13157,ransom
71948,291832,129054,82940,44690,15761,ransom
20830,115252,83940,47151,34801,13176,ransom
93,485,299,175,103,20628,ransom
6466,32412,28914,18737,9483,12230,ransom
190,980,556,321,197,21826,ransom
55095,6477482,3959458,2548532,790504,130501,ransom
100098,14028398,8764293,5638921,1741354,4521,ransom
334618,55775028,35509790,22838872,7030683,10585,ransom
6869,36139,24510,14448,9377,17360,ransom
63642,7030050,4313118,2775459,864002,49051,ransom
216315,33406616,21096474,13571349,4181369,8002,ransom
190,980,551,317,196,9949,ransom
33092,2846231,1649612,1063042,333041,133472,ransom
183409,27612463,17407094,11197994,3452281,5921,ransom
332684,55459984,35305167,22708195,6989229,10274,ransom
197320,6250202,3810738,2454472,784897,13563,ransom
47456,5236956,3168730,2040101,633428,108916,ransom
136492,19843553,12465176,8019404,2474554,5225,ransom
337514,56102137,35714976,22971678,7071155,8311,ransom
18565,430692,106272,70409,26971,48913,ransom
183074,30255737,19255627,12384908,3812004,73433,ransom
70026,8998390,5561240,3578907,1106963,7100,ransom
255727,42090813,26779336,17224427,5301739,20510,ransom
20481,439786,113632,74998,29544,94604,ransom
272162,45205229,28776691,18508694,5697174,7277,ransom
195736,32045006,20413310,13128646,4045100,121182,ransom
99583,13533306,8451374,5437247,1681411,9096,ransom
347109,56229395,35801485,23027133,7093330,107806,ransom
4077397,37382993,20742107,13347955,5267637,124778,ransom
3187379,23295046,11490257,7436045,3182091,3718,ransom
11290,59293,33865,16121,16834,178097,ransom
6885453,40302461,19834809,12780700,5864275,193826,ransom
10129658,46624600,25884074,16752337,5935715,11951,ransom
142042,23339696,14861391,9558403,2943500,68670,ransom
177584,26939271,16976354,10921119,3366280,10598,ransom
118801,19756306,12572657,8086864,2489015,24683,ransom
95854,13307099,8304919,5343713,1649975,15623,ransom
63130,7840102,4822005,3103723,960398,28288,ransom
382882,10218981,5983815,3881477,1240311,6005,ransom
21852,442491,117095,76907,31306,133155,ransom
266680,44466076,28293685,18198736,5600200,9693,ransom
249475,41572934,26471253,17026212,5241295,18663,ransom
22732,858494,383233,248627,82833,83339,ransom
341516,48447194,30787321,19797031,6117085,12215,ransom
79592,13170002,8387236,5394643,1660889,30411,ransom
127762,18104891,11357756,7308489,2254689,7238,ransom
18559,430683,106367,70467,27000,117129,ransom
617604,46110707,28998594,18268859,5633861,213857,ransom
2507964,23219771,18542948,11303854,4342405,178614,ransom
2648079,17404761,10631947,6825153,2234201,11819,ransom
595628,69409554,44032199,28332899,8763552,41233,ransom
683546,3200841,1520548,960204,533218,8825,ransom
26681,1761806,955978,617010,195302,83672,ransom
218259,33418856,21103437,13575573,4184009,10816,ransom
112198,18370190,11691594,7519960,2315138,87248,ransom
197257,30205709,19061301,12261710,3779435,7106,ransom
196020,32660531,20793490,13373889,4117232,142182,ransom
2296753,23989769,13845012,8940818,3578362,13198,ransom
153088,25480442,16215719,10429864,3209771,125535,ransom
63519,5736929,3496019,2245941,713563,12404,ransom
345252,49786636,31643727,20352005,6279654,19422,ransom
145687,19915999,12777745,8204665,2569748,91011,ransom
56374,6736653,4126462,2655968,823184,6570,ransom
187443,30922795,19678865,12657511,3896073,27362,ransom
52983,6156315,3751900,2415211,748793,4815,ransom
26603,4372195,2783752,1790485,551398,55837,ransom
169885,25655252,16161436,10397141,3204865,133088,ransom
55864,6651599,4068197,2618636,811373,7390,ransom
298099,48234752,30704125,19746694,6084527,13999,ransom
69250,11530058,7342631,4722827,1453972,167124,ransom
169231,25561326,16103007,10359297,3193385,8058,ransom
233706,38916053,24769903,15932077,4903835,48320,ransom
43111,3999125,2381133,1533021,479338,40414,ransom
281022,46562474,29634798,19061002,5867041,13404,ransom
30837,5090953,3240733,2084395,641708,32157,ransom
167485,16861898,10535333,6779430,2104411,11560,ransom
39296,3457565,2039927,1314284,411118,33781,ransom
98835,13583632,8478203,5455439,1684551,8007,ransom
33191,5442274,3464963,2228785,685937,74259,ransom
252504,36458151,23038031,14816341,4578122,80726,ransom
273876,45651535,29048764,18684166,5749086,103059,ransom
411800,68629254,43675992,28092328,8644341,69272,ransom
176853,29472555,18752330,12061479,3711383,4166,ransom
26209,1408769,733502,473699,152386,12569,ransom
34156,2996716,1745349,1124492,352184,11535,ransom
45636,2788434,1605218,1034109,328743,15521,ransom
39417,6549548,4170478,2682434,825741,16301,ransom
65204,8185440,5042580,3245554,1003965,245871,ransom
157799,17322829,10831320,6968108,2161225,9448,ransom
467633,78000433,49655670,31938399,9830134,172898,ransom
376655,62614309,39863296,25639705,7893292,4197,ransom
485618,80969779,51538148,33149333,10202715,203033,ransom
350199,58385567,37173484,23909538,7358808,5482,ransom
483906,80400385,51201701,32931873,10139819,162754,ransom
375421,62567777,39824736,25615139,7883980,58104,ransom
353137,58847283,37468089,24099099,7419050,154314,ransom
477970,79708840,50736395,32633736,10043695,97543,ransom
377425,62407046,39736622,25558070,7869662,125345,ransom
3131484,89616768,56112678,36513305,11744067,227567,ransom
342959,57169613,36387605,23404330,7202420,5418,ransom
483836,80688406,51358140,33033789,10166934,161395,ransom
375496,62595774,39853850,25633960,7891188,3006,ransom
482945,80539864,51273647,32979027,10150904,212633,ransom
428997,63547584,40393058,25974799,8016650,6321,ransom
440749,73466862,46788638,30093995,9264617,161528,ransom
443514,73929899,47068489,30273576,9318671,72531,ransom
232020,38675965,24614392,15832137,4872559,9299,ransom
98,499,321,186,111,73001,ransom
184319,902822,647215,395115,242247,43757,ransom
34073,152805,110129,58774,50098,47842,ransom
47824,5309576,3216918,2070941,643547,55348,ransom
277214,46181224,29388484,18902682,5816552,135406,ransom
415216,69212554,44055147,28336014,8720016,11211,ransom
46217,7385633,4700253,3023145,931374,191098,ransom
151318,22542707,14175337,9119595,2812004,7649,ransom
243850,40619348,25854275,16629479,5118263,19954,ransom
70375,9063171,5601820,3605083,1115098,88348,ransom
2382061,18803555,10554386,6828548,2929468,23538,ransom
21816,446871,118424,77527,31567,106311,ransom
295631,46192459,29404247,18908876,5834921,8476,ransom
154759,24473427,15581285,10019834,3090756,20427,ransom
82916,8613718,5324797,3421459,1074557,64624,ransom
116673,16270199,10190992,6556291,2025366,8098,ransom
151981,25020372,15927414,10244317,3153698,60072,ransom
113237,16191262,10138745,6523219,2013328,8202,ransom
76305,11837312,7538720,4848296,1495683,142201,ransom
123756,17539395,11007227,7080798,2188387,7725,ransom
373903,62366397,39709669,25540970,7861596,9735,ransom
17180,1763426,1126751,723463,227688,20611,ransom
54209,6356874,3879590,2497482,774082,111724,ransom
155875,23333568,14682983,9446147,2912359,8760,ransom
211987,35093491,22341099,14369523,4423609,9396,ransom
23358,1236379,619690,400654,128620,10126,ransom
30714,2122756,1189336,766949,242800,9409,ransom
21404,862399,382017,247718,81663,15260,ransom
48707,5407094,3278941,2110871,655264,20320,ransom
66474,8397623,5178092,3332615,1030904,12928,ransom
46377,5066808,3058098,1969155,611266,10571,ransom
38722,3206927,1879287,1210452,380179,109060,ransom
67183,8538691,5267955,3390391,1048795,39030,ransom
314752,52484512,33400376,21483318,6611625,9977,ransom
85825,14276008,9095431,5850147,1801727,53241,ransom
157779,23038599,14501648,9329752,2878358,7064,ransom
79070,12837933,8170132,5255071,1618147,13885,ransom
40852,4094593,2441924,1572695,489687,41043,ransom
136125,20022421,12577270,8091661,2495676,7192,ransom
48545,8027397,5107172,3285062,1010907,10610,ransom
33475,2395741,1360374,876468,277160,23075,ransom
77832,8494349,5246421,3374305,1052601,13099,ransom
38952,3817583,2264998,1458959,454613,14927,ransom
58125,7008980,4295263,2764759,856248,14194,ransom
65424,8216649,5064899,3259739,1008486,13344,ransom
45753,4961794,2992552,1926937,598375,7684,ransom
74591,9428801,5834964,3754775,1162430,81691,ransom
244073,40186951,25587842,16457796,5066745,115839,ransom
307491,51169894,32573273,20950986,6447964,9883,ransom
25405,1530263,808887,522145,166483,12032,ransom
38547,3760223,2227309,1434708,446895,133661,ransom
450000,28516146,17824485,11491844,3575005,3244,ransom
351153,58541456,37277634,23976936,7380981,7914,ransom
52816,6095139,3714915,2391424,741509,14195,ransom
41724,4114090,2456447,1581713,493390,11597,ransom
36757,3480339,2052001,1321758,412439,14621,ransom
82349,3069352,1734506,1111846,371404,15022,ransom
22634,3713655,2361724,1519118,467436,6977,ransom
42285,1693775,744215,482820,159196,7722,ransom
37418,3543441,2091525,1347233,420287,17429,ransom
32634,5420171,3447363,2217520,682153,64164,ransom
241098,9393766,5884292,3765898,1280374,13202,ransom
20791,788596,338453,219708,73453,52557,ransom
118485,17097305,10717664,6895504,2127869,7598,ransom
92857,15433512,9823233,6318345,1944283,42299,ransom
132120,18841631,11827625,7608857,2349274,13610,ransom
20481,439778,114052,75235,29727,64284,ransom
175771,28615811,18218525,11718311,3608442,30434,ransom
76164,9462349,5859960,3770882,1169391,5388,ransom
32395,2692974,1546532,996796,312073,233679,ransom
2548005,50865589,31107959,20043847,6986114,21541,ransom
172545,28712360,18285688,11761360,3620852,31594,ransom
93152,6466558,3964703,2543916,818383,89775,ransom
118628,16071867,10064015,6473383,2002994,10754,ransom
197020,29999660,19103306,12281403,3797197,53872,ransom
90915,12512274,7796816,5016896,1549270,116824,ransom
288166,47721819,30379414,19539993,6015028,90173,ransom
259711,43211242,27507416,17692812,5445538,2571,ransom
190,980,579,332,204,19059,ransom
68996,8800680,5433011,3496652,1081672,97142,ransom
120113,16708240,10475387,6738370,2084165,11611,ransom
369251,38753731,24562382,15796805,4901028,67991,ransom
46026,4143090,2474561,1592352,500538,18595,ransom
279622,46624725,29667621,19082411,5872286,7273,ransom
25985,1643454,879374,567702,180186,15168,ransom
26224,4367093,2783272,1790170,551106,21162,ransom
57830,6667132,4081628,2627313,815169,58378,ransom
180134,27333779,17222507,11079615,3414804,7361,ransom
68462,11371232,7234975,4653643,1431660,58457,ransom
217468,33577023,21202482,13639301,4202557,8023,ransom
40528,6211425,3948153,2539193,782590,13194,ransom
49366,5177118,3133896,2017333,627695,162112,ransom
1196105,37653672,22711166,14491926,4869493,159325,ransom
1694821,30066874,17474021,11079021,4033505,74105,ransom
290299,16300792,10033519,6468752,2034381,14077,ransom
194580,32438646,20642014,13277182,4085852,42311,ransom
737200,8693062,4841048,3097752,1192434,8816,ransom
33610,432140,106883,70755,27277,63983,ransom
223113,34703850,22078144,14200764,4370089,9523,ransom
66263,10691921,6807259,4378306,1348798,137641,ransom
142228,21072736,13242592,8519786,2627046,3969,ransom
384105,62973483,40090310,25784650,7940702,18549,ransom
24642,3545438,2265799,1457720,450323,12219,ransom
41638,4206582,2514706,1619582,504123,44752,ransom
180507,27426982,17291791,11123484,3429097,7648,ransom
13518,2240242,1426562,917598,282393,92580,ransom
209285,31942209,20153363,12964719,3995605,9294,ransom
171297,28497909,18132802,11663246,3589459,83711,ransom
157888,23654004,14887734,9577491,2953395,7659,ransom
220841,36777418,23410583,15057168,4634953,32483,ransom
46652,5130924,3099365,1995519,619528,35730,ransom
461566,30394551,19017307,12259657,3810891,78127,ransom
30253,2349981,1330322,857633,269658,38634,ransom
292871,48574386,30906539,19878865,6117678,9256,ransom
178906,29800229,18983635,12210143,3759368,9612,ransom
33725,2433182,1384415,892003,281964,43993,ransom
95318,5258232,3127042,2007676,646978,14289,ransom
153717,25561340,16264558,10461407,3219156,47073,ransom
68787,8761320,5410344,3481940,1077072,8436,ransom
139269,22745055,14476374,9310586,2867488,19308,ransom
63855,7498558,4609994,2966427,921163,101432,ransom
529503,11654491,7487260,4849739,1713890,12820,ransom
43172,7167268,4559322,2932691,902312,9145,ransom
30229,2359748,1338160,862742,271103,130232,ransom
185277,27153942,17118835,11013062,3397273,9726,ransom
363485,60604743,38582798,24816472,7638889,11754,ransom
32294,2399322,1365190,880058,277528,15899,ransom
46995,5116446,3089806,1989356,617858,12774,ransom
48784,5454126,3305561,2128013,660523,10988,ransom
33052,2806896,1617349,1042377,326105,147041,ransom
2557690,51773976,31674049,20409673,7098779,11231,ransom
30895,475555,136505,88831,38697,56572,ransom
232890,35289360,22468296,14446732,4462929,7175,ransom
30367,912588,414420,266728,93577,12794,ransom
44829,2241677,1270924,814204,272023,18851,ransom
57528,6284316,3834994,2469140,767068,5916,ransom
8567,1096462,701650,451220,140034,13429,ransom
42747,4393768,2631308,1694569,527038,10035,ransom
38485,3730756,2208471,1422498,443429,51061,ransom
195016,29830371,18816365,12104556,3730202,8574,ransom
27511,4045939,2575900,1656330,511488,118496,ransom
183430,26107517,16449040,10580046,3269411,10381,ransom
337096,56189812,35778139,23012388,7083299,15993,ransom
18559,430675,106588,70582,27108,83111,ransom
232075,38677492,24612663,15830783,4871266,8175,ransom
172958,28842788,18368043,11814157,3636721,18609,ransom
69244,8570203,5290708,3404938,1054497,19750,ransom
68515,8693804,5368309,3454937,1068879,52736,ransom
86539,11753571,7315388,4706880,1454276,8620,ransom
151058,25127555,15988791,10283635,3164860,11389,ransom
42742,4461351,2674784,1722550,535474,17603,ransom
64210,8008696,4930183,3173153,981991,12586,ransom
46253,5039898,3040980,1958116,607949,15591,ransom
69480,8865036,5477220,3525033,1090282,8594,ransom
32592,2752907,1587564,1023101,320595,13429,ransom
37052,3518613,2068183,1332420,414942,13753,ransom
27300,4250602,2711006,1743557,537915,57791,ransom
195663,29350810,18513409,11910248,3671458,114056,ransom
396548,66041508,42040679,27040028,8322116,100648,ransom
297726,49573203,31546436,20290956,6243929,9281,ransom
20580,105686,44259,25844,16857,19486,ransom
84372,10322323,6407102,4121927,1278783,50329,ransom
197527,30281393,19101506,12288148,3786546,11418,ransom
11600,1881116,1197832,770430,237194,23259,ransom
69506,8929976,5519279,3551986,1098611,39332,ransom
152358,22228359,13979704,8993311,2774395,22852,ransom
134571,9034776,5538687,3565553,1118978,6202,ransom
50010,5610541,3404316,2191584,680046,13935,ransom
21350,859500,379157,246022,80900,95835,ransom
194884,32474606,20667559,13293228,4090618,8463,ransom
191955,31963499,20342726,13084563,4026897,27273,ransom
341854,9001065,5243987,3402498,1088854,26044,ransom
70815,5992467,3656754,2349307,744174,8779,ransom
31496,2576469,1476964,951994,298692,8090,ransom
25924,1635841,873872,564102,179106,14519,ransom
57561,6928714,4245144,2732480,846440,13687,ransom
87232,3920902,2278953,1462094,479172,9379,ransom
35703,3204807,1875372,1208346,377694,9111,ransom
22489,1057011,505517,327178,106217,24718,ransom
54958,6469406,3950275,2542785,787780,6129,ransom
41172,6851980,4362401,2805992,863563,73684,ransom
314394,21874837,13825962,8876725,2849508,35683,ransom
75129,8791077,5431028,3494039,1085496,35653,ransom
66849,8484097,5234272,3368752,1042097,6488,ransom
89608,14901887,9482840,6099400,1876627,44895,ransom
145862,21661649,13619805,8762259,2701955,55014,ransom
245358,40580130,25829675,16613624,5113229,9751,ransom
45433,4826190,2908210,1872556,581990,11181,ransom
39975,3986597,2371966,1527632,476004,17662,ransom
24132,3970866,2526261,1624846,499985,101176,ransom
2377385,19469740,10955895,7082696,3005305,15771,ransom
48252,5357318,3244144,2088645,648240,96107,ransom
172575,22718181,14300192,9195002,2851817,7678,ransom
236876,38423452,24461559,15731267,4847499,89304,ransom
82088,8210552,5067309,3255569,1024500,3381,ransom
318865,53173105,33835327,21763358,6696931,7251,ransom
1840,8658,7193,4467,2551,16882,ransom
57181,6792284,4159213,2677156,829607,43864,ransom
181296,27525074,17348170,11160296,3439621,7444,ransom
14068,2300485,1463769,941522,289819,9650,ransom
31552,2462476,1403123,904486,284233,117706,ransom
180809,27240722,17179864,11050841,3409067,14828,ransom
314496,51355007,32701679,21032309,6478746,11547,ransom
48533,5407946,3274478,2108327,654177,12490,ransom
42677,4437657,2658985,1712239,532484,9751,ransom
27810,4623147,2941475,1892005,582147,16166,ransom
58829,6857581,4200164,2703355,838685,162629,ransom
132324,19340548,12138717,7809650,2408806,3438,ransom
453476,75607728,48126595,30955085,9527649,12280,ransom
69042,11465185,7291809,4690158,1443067,92003,ransom
125044,18206431,11419321,7347003,2266297,7326,ransom
287833,47960324,30523205,19632686,6041829,13810,ransom
106542,448593,199608,136182,56834,60694,ransom
201323,30723613,19378938,12466722,3841648,9166,ransom
55045,8973387,5698416,3665491,1127529,115921,ransom
151994,22174950,13946948,8971821,2768540,12861,ransom
369510,60528543,38544759,24790278,7636382,6895,ransom
27398,1834100,1001268,645936,204524,9495,ransom
18661,431183,106387,70478,26990,78246,ransom
277956,45903794,29219515,18793237,5786342,12084,ransom
58910,9164362,5833468,3752969,1155193,12199,ransom
36461,3068630,1793263,1155037,362448,12684,ransom
45776,3886160,2313763,1488870,468790,13478,ransom
51167,5860354,3562945,2293687,711264,24205,ransom
95548,13243793,8260701,5315423,1641106,46349,ransom
109134,15549663,9728601,6259363,1931403,47660,ransom
193323,31915219,20313578,13065556,4021982,130864,ransom
418861,69758977,44395577,28555045,8788149,11429,ransom
4948,783209,500275,321788,99280,9829,ransom
24738,1423490,741418,478996,153066,19659,ransom
69639,8911217,5506491,3543748,1096331,111411,ransom
366015,12855187,7701088,4983160,1575881,8327,ransom
358492,59737607,38032628,24461999,7530303,8369,ransom
18559,430640,106526,70603,27030,70616,ransom
187200,31149327,19823637,12750467,3923667,10569,ransom
125878,19679358,12532425,8061390,2485173,18360,ransom
111724,7994938,4865307,3125682,990392,15654,ransom
54929,6422962,3920527,2523636,781869,40124,ransom
81279,10092417,6260814,4029262,1247881,9432,ransom
106002,17618123,11212221,7211696,2219236,13899,ransom
47579,4746482,2855515,1838151,573010,50598,ransom
223409,6943204,4322189,2761111,966104,36091,ransom
70799,7848957,4753924,3058563,951487,61822,ransom
121597,1672770,796110,503999,199962,209690,ransom
1581628,42702557,25845877,16338950,5591193,135842,ransom
1341341,47938818,29394056,18803530,6218282,51867,ransom
277564,14081418,8626192,5563371,1756879,14784,ransom
746323,18972552,11562709,7419505,2507848,48212,ransom
54246,4177761,2494702,1606371,513156,66554,ransom
96889,13454020,8394572,5401423,1667598,93907,ransom
2514239,44160847,26833885,17295690,6141511,8570,ransom
26401,1697415,914559,590350,187125,15661,ransom
64846,4781665,2882260,1850993,591545,14255,ransom
62659,6478593,3956051,2544702,794272,14015,ransom
56148,4070619,2433917,1561955,502659,6882,ransom
29265,2230845,1254226,808800,254424,40626,ransom
128817,21159869,13464741,8660628,2665811,15371,ransom
51958,4407492,2634265,1695305,531193,13704,ransom
48667,5419454,3283920,2114152,656036,62728,ransom
102087,14330335,8956175,5762446,1778920,6576,ransom
172652,28775508,18310661,11777662,3624264,71693,ransom
92319,12717692,7926037,5100059,1574896,14818,ransom
243562,38384251,24431069,15711528,4845982,56973,ransom
59539,7264611,4460216,2870788,888988,9243,ransom
177163,29511584,18778280,12078180,3716207,14647,ransom
43026,3984431,2372437,1527453,477470,18552,ransom
365212,2992016,1361970,896699,324441,25511,ransom
100358,14005527,8745986,5627425,1737148,14980,ransom
41862,3696500,2191825,1412127,441515,14666,ransom
32795,2739249,1573458,1014219,317161,113848,ransom
204077,33866538,21552940,13862524,4266468,6331,ransom
270005,44928891,28603592,18397830,5662956,20179,ransom
18583,90496,67335,39269,26463,7034,ransom
28912,2107632,1177230,759230,239390,17744,ransom
71260,9189293,5680970,3656118,1130582,72647,ransom
171586,25969747,16355490,10521980,3242833,9290,ransom
155349,25474913,16223022,10434206,3212984,63709,ransom
92281,12664593,7896360,5080707,1569279,6442,ransom
185276,30857881,19640627,12632878,3887640,12877,ransom
47302,5179616,3129449,2014974,625659,12227,ransom
41436,4239843,2532985,1631405,507443,29455,ransom
60747,7451288,4575936,2945232,911765,7531,ransom
76794,11471718,7301606,4694765,1450248,15728,ransom
56409,6722268,4111564,2646698,819922,10825,ransom
36749,3425342,2015978,1298768,405442,59555,ransom
121545,17622852,11052330,7110696,2193615,8144,ransom
143307,23578824,15006993,9652461,2970934,18484,ransom
70476,9016917,5572576,3586219,1109260,7082,ransom
23667,1220435,609414,394048,126597,12841,ransom
39906,3945482,2345183,1510478,470374,8496,ransom
27247,1349268,692397,447007,144598,100548,ransom
653495,6548724,3307007,2175260,751873,22040,ransom
331095,55210719,35144147,22603795,6956933,40235,ransom
1187785,20252675,12549912,8153532,2806353,46639,ransom
109727,15518294,9708240,6246395,1927757,7887,ransom
94695,15734468,10014474,6441381,1982288,108388,ransom
192162,20939810,13106564,8426814,2623787,7674,ransom
92790,15376695,9780849,6291221,1935572,8918,ransom
31224,2486015,1418259,914313,287191,57252,ransom
134433,19707247,12376060,7962266,2455813,84015,ransom
298349,49701309,31638890,20350127,6262782,72358,ransom
223875,7714360,4814419,3080082,1063167,20576,ransom
85479,13008477,8212793,5281116,1630536,82798,ransom
