c2,c0,729,129,229,ff9a,type
41748295,1284265950,710175297,542305199,133358335,1802180,ransom
40930831,1058455773,668432267,508936145,137850404,1812016,ransom
41976948,1168335683,685667291,522402889,120337298,1899084,ransom
38474549,1073220135,712654882,515345923,121837230,1930829,ransom
39003394,1090213927,638197229,485438883,122036458,1806145,ransom
38892244,1017809929,640262380,486099251,123445773,1831148,ransom
41184356,943727713,542407061,414745529,101508529,1977543,ransom
38318874,1001391653,582442687,443828332,110642161,2025839,ransom
37566746,1158878178,677553391,486407715,129824848,1957128,ransom
42563205,1307856829,729640302,554678351,148457250,1582638,ransom
33747166,981457010,575664545,438405639,127697959,1924284,ransom
40734152,1180249920,687292657,496198617,125951565,1553681,ransom
40739012,1162874133,677526831,488562525,108744857,1772716,ransom
43836251,1196785758,754312006,575221605,132587251,1593151,ransom
39602396,1270950598,663987632,503994151,119899659,1868318,ransom
36456267,1141062118,591291417,448539280,106112754,2064263,ransom
41374478,1117914146,650642504,556137748,123333270,1879107,ransom
44019056,1132348116,651812682,498769993,121493627,1738555,ransom
38456560,1244975889,688457739,560129576,129942328,1776122,ransom
39705580,1094870888,597280032,486105768,122177639,2120654,ransom
40223921,1105104028,647157947,556948780,131193576,1713169,ransom
36887465,1069394881,586182195,445566509,112434496,2092324,ransom
42087039,1097471465,685296924,521171179,131073871,1677796,ransom
45856573,1129953777,661306221,471496261,118837095,1771828,ransom
39667591,1232915968,721949364,519448503,128211010,1927840,ransom
38833359,1188874379,698347824,532089289,140166155,1751028,ransom
40986226,1209874068,709340455,540911754,151653137,1715734,ransom
33499204,1035326464,610765408,464163464,108393893,2200915,ransom
43160906,1225853570,669582218,475168362,122425557,1966862,ransom
38354625,1226616362,675112227,482145876,119950894,1905947,ransom
38335463,1110192837,649930929,495846343,122542752,1579493,ransom
42644252,1124590825,649968150,499500233,118742363,1465930,ransom
35621178,1028719030,634836265,483360710,113801470,1681977,ransom
36929020,1042211744,609126539,516713927,114053620,1808108,ransom
41954632,1033630389,602772491,488324142,123227672,2007282,ransom
45729998,1102552012,644246912,597339529,148043312,1698940,ransom
44589869,1182746157,694546447,528290707,149340827,1966042,ransom
42674655,1009618330,590274002,448511624,113466410,2140799,ransom
37086771,1061179045,625038567,471260258,119315399,1867536,ransom
41591470,1155378804,632128667,480801192,129584571,1972779,ransom
43269622,1255207459,689764140,525436409,121547873,1769764,ransom
45438715,1278917590,651713630,497826841,122316544,1648699,ransom
39313315,1076286646,587891092,448749380,110536701,1640435,ransom
45863630,1222399795,669588268,511086715,126158171,1679918,ransom
37028462,1080676472,633633407,482574844,120376017,1918705,ransom
38551709,1140283610,618680484,510108862,124705248,1743459,ransom
37856973,1200156393,693453981,499481804,122622286,1796036,ransom
37669707,1086623058,634915786,484905035,119138968,1794555,ransom
36700313,994052685,578888126,440585850,110576062,2096690,ransom
39542489,1203808574,708696992,538224384,136278959,1970810,ransom
40055035,1168950421,687100636,521524355,132546332,1752517,ransom
38611258,1131049355,661267406,505397955,123654670,1624566,ransom
41840125,1121269963,652738132,471831578,113321929,1677617,ransom
44419445,1175957771,686525753,455525721,112873468,1591099,ransom
42528085,1175874853,689995965,457022270,114644806,1918402,ransom
38860376,1179853550,692572239,562336563,122043138,1719818,ransom
43411053,1154499773,676529662,516205195,133135533,1667721,ransom
38579958,1150911521,676154198,514232590,129268317,1723456,ransom
40954848,1136824228,661990154,505959665,123951437,1810622,ransom
38621316,1087359968,633738168,484016143,119034781,1894154,ransom
40771871,1125497969,659848838,540118242,124377645,1838547,ransom
38733473,1183776963,695878528,529467669,132667396,1874409,ransom
45821320,1157469140,672675438,509874605,130607701,1909915,ransom
39050264,1155391817,679306514,515637919,130985098,1899407,ransom
38560090,1121802772,658525427,475021350,134533753,1819530,ransom
37006185,1030964977,603177749,460657220,130212688,1946832,ransom
41117546,1224477872,718407633,547340832,143492558,1656051,ransom
39050849,1125476988,657544130,502312274,123257609,1729583,ransom
39602789,1106823857,647055089,491729469,120667673,1956631,ransom
44315536,1135661988,625143669,473788101,135193247,1927386,ransom
45501806,1157811007,633106223,482691045,126878566,1366552,ransom
46574777,1156231135,629858220,480847217,118682043,1650912,ransom
44728751,1061110132,610681815,465476446,123075990,1817376,ransom
48061569,1144306833,659609440,503028879,124924938,1779657,ransom
43043257,1125414049,653681638,459208897,125853016,1965875,ransom
50309648,1159316656,668429161,510086481,126242300,1454824,ransom
40288647,1065862735,620062445,472164355,118100785,1770232,ransom
44712056,1094948414,586975722,445145717,114040170,1683718,ransom
44540810,1012258138,622774454,475303695,117611406,1819236,ransom
46900867,1148943913,620392956,507450509,130922285,1876645,ransom
49919891,1192484347,690554769,564575224,133429426,1671070,ransom
37751657,1159678714,646001154,492034027,122569072,1849673,ransom
45358998,1213940473,669693844,511586356,119390328,1898516,ransom
46427736,1194630328,659182335,501880386,125711490,1752782,ransom
46181903,1118499286,654250194,495679361,127495007,1930275,ransom
40219909,970392219,526266099,398414125,102922159,1927780,ransom
53336176,1307724748,673162894,547207399,142197431,1877886,ransom
49462532,1078651346,629465501,490593931,121846027,1724131,ransom
43278730,1162699286,674434158,516700378,124936079,1664063,ransom
39258178,1138475965,665409869,508769875,130288140,1704109,ransom
37222006,1027470288,599237855,457317871,112912599,1882399,ransom
39697690,1167022537,638678077,487744331,119911448,1694349,ransom
38351197,1098522742,599290101,455657605,114790585,1965572,ransom
39721012,1138575091,666322171,506693750,127571408,1952905,ransom
37397631,1029286316,605241256,459122262,119405913,1730068,ransom
46965110,1263960075,738449256,563345359,139366383,1634030,ransom
40776210,1214337953,711789234,542874266,134331770,1554773,ransom
38680505,1127179725,659128880,504234029,118373674,1685174,ransom
37455381,1058727938,618029175,439563941,115510610,1631059,ransom
40910838,1129981900,662267415,504520826,125641494,1697360,ransom
43901062,1124087751,674332053,514561126,131435035,1628165,ransom
36822189,991579639,581724323,442712851,110846840,2037459,ransom
40132521,1070128866,624595028,476249265,118194074,1678064,ransom
45617550,1257497311,731024971,559160483,136439575,1583280,ransom
34853338,1038664050,610169136,464554760,116046011,1937930,ransom
40065575,1262345256,743707924,565796361,141789288,1549810,ransom
42224830,1187694425,693393232,529271353,130528682,1626259,ransom
40070617,1170512908,684809232,523002995,128491350,1719810,ransom
39144923,1145832359,672124572,511477328,122451825,1717069,ransom
35226973,917782093,534401576,409456264,98880546,1385229,ransom
31497012,784037901,477631667,364737891,89796166,1246633,ransom
39442900,820266128,440592687,333771256,92290429,1639800,ransom
39174455,1133499430,636074651,484729020,120538617,1627866,ransom
35802339,959574941,559345959,426708212,110849454,1677858,ransom
32294008,889889050,521089270,396308785,99735680,1403095,ransom
29516281,848033461,479165661,365598958,95188230,1389138,ransom
36532039,1001837015,570479312,434845810,111330690,1864699,ransom
39156277,730238433,414348880,314209249,80825781,1611865,ransom
30055658,501382188,286845460,215187609,69446043,925453,ransom
25488257,369804475,208461290,155679708,43699918,529497,ransom
18149835,380340324,221158929,166637069,44476053,927016,ransom
22418664,550042247,322748783,244654988,65631017,877381,ransom
