c2,c0,729,129,229,ff9a,type
8297205,83599832,24704559,15780384,8354870,450502,ransom
158084,18896114,2777945,2085579,691194,423529,ransom
8466285,93959402,26239569,17023632,8640905,431085,ransom
4080214,47863123,12970409,8450962,4244633,358579,ransom
4271420,57421181,14583119,9609086,4690142,453118,ransom
8363000,94176602,26281605,17052569,8661588,547521,ransom
4159929,44618563,12702175,8209031,4210318,493241,ransom
2221882,38649589,8781670,5858365,2781817,359531,ransom
4736332,51656970,14092332,9317042,4478721,661728,ransom
2295523,48646485,10237131,7033660,3058666,411495,ransom
4552310,63939091,15938890,10594578,5040229,496198,ransom
4799278,61486919,15991701,10464759,5207018,473218,ransom
3301295,28739747,9220717,5790065,3203735,288987,ransom
4321159,64254506,15565716,10399037,4881923,500092,ransom
73480,9349572,1348888,1071419,275321,314364,ransom
6549345,84592201,21862027,14373912,7045771,680683,ransom
8129125,84194342,24429117,15693713,8184301,400094,ransom
14400801,131283068,40970724,25890158,14092238,338463,ransom
6262043,68267447,19235150,12419127,6391760,353655,ransom
2212462,37850006,8608872,5845334,2621060,599481,ransom
6342229,80002555,20916643,13841164,6646986,431722,ransom
9562382,100832929,29069087,18606801,9807820,796989,ransom
14363014,134685000,41719427,26805771,13967715,482902,ransom
13040575,125905380,38185974,24437754,12875766,555343,ransom
19390117,175548697,55315762,35347612,18737030,517455,ransom
7657759,74772256,22402752,14330120,7548949,187237,ransom
4159843,41076295,12263213,7822916,4155918,518666,ransom
14473498,144129664,42579530,27290030,14347070,491847,ransom
7053261,85801883,22966509,15045291,7442081,585415,ransom
7770454,85598471,23991667,15531167,7933382,415455,ransom
2057311,35843129,8017156,5524575,2359272,440647,ransom
7850861,97209265,25762676,16901935,8330002,800871,ransom
10939841,110392502,32534233,20737970,11051948,546237,ransom
10638907,110386881,31747071,20470547,10566010,465579,ransom
10367556,106358563,31087215,19931128,10446602,633267,ransom
12524304,136630820,38532877,24932385,12750337,423269,ransom
8320458,88433837,25286024,16269145,8449786,661434,ransom
12410964,124969788,36736525,23578797,12310601,506357,ransom
8452198,104051481,27687982,18141958,8974234,375505,ransom
12311078,112032456,34877410,22123294,11907872,502026,ransom
15217755,129043264,38572195,24616316,13052421,412115,ransom
9989943,98874909,25985300,17137064,8315294,694248,ransom
8004063,79212330,23565626,15060360,7956908,545905,ransom
12432090,140657324,33403634,21902336,10798778,567649,ransom
10486913,122716868,31371160,20103738,10553117,475605,ransom
12414727,124454850,36767306,23429653,12247185,467519,ransom
6056943,70425761,13469220,9086973,4128234,677252,ransom
4858005,80999187,16560229,10973912,5262540,606437,ransom
4240174,54104397,14094917,9242492,4568853,448074,ransom
7271690,94656687,24224016,16030850,7727174,569615,ransom
5296988,65987596,17409844,11373363,5680185,631839,ransom
13381243,143635745,40851466,26292679,13651037,556121,ransom
12084167,120083020,35570001,22753675,11991477,649213,ransom
10451020,116294648,32616012,21099514,10804419,575462,ransom
11845993,112592266,34216858,21742687,11663249,415829,ransom
8911141,98250492,27476014,17880695,8988895,590306,ransom
5371296,61270208,16841638,11030392,5444347,427702,ransom
12668426,124310075,37269245,23720652,12680442,549794,ransom
9045796,108115585,29088639,19015548,9464743,837056,ransom
6555095,85233482,22269767,14779799,7051337,477035,ransom
7567185,94198215,24950393,16364160,8074867,708539,ransom
9181696,97301671,27883490,17973028,9285742,362450,ransom
1764496,40904369,8250036,5795323,2199000,666438,ransom
4231090,70602260,15464851,10486047,4693302,567467,ransom
6191062,77888599,20652797,13409725,6826366,707595,ransom
13216308,132557724,39162327,25015753,13247305,435383,ransom
5103109,56363284,15788848,10263207,5178932,394089,ransom
7186984,88064816,23426452,15360323,7580424,574241,ransom
8628659,90972700,26089320,16174277,8530706,397946,ransom
10483308,120089970,33002833,20817489,10680299,707385,ransom
14436238,137026178,41906660,26572926,14342934,406780,ransom
15993426,137495117,43939707,27724758,15127666,482035,ransom
9083737,102259714,28306982,18429194,9263242,297231,ransom
10351526,104470697,30705092,19730528,10266270,364239,ransom
9996273,91345090,28372542,18000153,9682902,549697,ransom
6572539,78613901,21088173,13850343,6796239,445752,ransom
