c2,c0,729,129,229,ff9a,type
30675827,153045501,71619702,45940803,24740407,1081976,ransom
31385286,158342205,74619114,47395393,25856437,864086,ransom
32798541,162770091,76284975,48497335,26873596,649162,ransom
32493164,179995191,87650298,55575736,31420573,786074,ransom
31320207,172755110,84127684,53571054,30155052,792147,ransom
34462778,197061718,90154932,58298967,31145951,1476670,ransom
31380487,184020699,86941667,58304333,30272638,1381123,ransom
33463106,190932801,92444493,62104688,32527465,907831,ransom
33306976,186855537,90427040,57912432,33367563,1338940,ransom
30601502,171977351,80499822,51144423,33054358,1109903,ransom
31420174,178213831,81524101,51793464,29103877,1519118,ransom
30264893,183896209,89032101,56514189,33587231,1406901,ransom
27635915,148110941,71606825,46148143,25194010,1245168,ransom
30586577,183898532,89370757,57068442,29012373,1362719,ransom
31117474,187939672,84171072,54444246,29484396,831105,ransom
30762078,179200935,85280328,54337078,30014244,1366964,ransom
31774900,176239197,85390486,54156641,29442898,1285755,ransom
31347105,181446745,86305307,54676765,31323301,1240941,ransom
33097851,185250664,88480037,56497936,31013028,1154581,ransom
27435439,155340086,72958134,46630660,26843353,1074362,ransom
22632009,144917681,68636417,46228140,24013713,1291310,ransom
31492371,173215100,80976107,51505133,27426689,1306972,ransom
31058378,179318032,82693051,52435705,29332272,1021036,ransom
29869256,165982970,80305654,51014512,28374022,1089682,ransom
29747663,160231453,77560813,49323366,27323196,801470,ransom
24795025,137872914,70276597,42841709,23846397,643989,ransom
33837874,197715335,98583252,61210575,33609827,1226147,ransom
32104044,171180736,82701163,52538475,29228293,907041,ransom
34066880,184288140,89020233,56464064,31373679,1176792,ransom
34827678,198898574,95243944,60652775,33578999,1150148,ransom
31642466,195051600,93681247,59738443,33007415,1344939,ransom
30845143,178891661,86506124,51435493,28757290,1365755,ransom
8871914,68817251,33240922,18704243,11500138,742785,ransom
5070316,59327060,29654386,18405264,12539483,1168213,ransom
2390377,39671621,23292491,13860686,9420799,727264,ransom
3312163,38101949,20433884,12673915,7722076,613260,ransom
2528089,37332923,17573508,10515115,6642800,861334,ransom
2185023,18774852,9997325,7703754,4826303,905175,ransom
2788016,35896426,18108201,11168019,6927134,715364,ransom
10769748,65259142,31091418,20306402,10533069,1015146,ransom
1326267,26743779,13771988,8192596,5572865,948050,ransom
709406,16721988,7871135,4682384,3184369,698735,ransom
1093878,20145791,11820092,7035027,5170605,620413,ransom
2699610,31673876,16308283,9642310,6633837,928562,ransom
3093387,41555121,20242419,12474926,7721023,695713,ransom
1532280,22655985,13193447,10004668,6252810,665286,ransom
1537823,35785496,20034361,11697821,6115466,937969,ransom
3861291,45043130,22777706,12093206,6503594,911695,ransom
3767780,61094263,32625787,19950816,12621743,1104011,ransom
8559011,69272428,33495827,21586067,12132833,2036158,ransom
4052576,48229321,24673512,15146344,9473572,1196059,ransom
2225211,50524667,24720430,14717488,8802015,1008767,ransom
1928807,36520015,24424362,14527471,8697047,1085287,ransom
1922377,41279704,24248871,14442483,9789923,1098882,ransom
4876575,63484191,33775537,19000417,11889666,1018994,ransom
1943064,43751377,22736199,14636488,9158619,1048764,ransom
1961206,37019413,21785038,14122782,9623258,1046906,ransom
2156747,35519010,23829171,14174743,8451114,1206983,ransom
4161308,48480479,25687373,15903141,9730141,665749,ransom
5782847,54686895,27087523,17988715,10938765,591544,ransom
4456731,62840687,30357407,19454109,10903230,1079730,ransom
2157738,40705518,23856175,14201849,9643332,892360,ransom
4189162,94370465,48829825,30758599,15959250,1506301,ransom
10162989,273626458,137536723,80067429,44166595,1990773,ransom
9904402,322930002,150109532,88139880,42186255,2318344,ransom
11949023,394276253,165847806,107868590,60794866,3118040,ransom
10863294,281343264,148274694,94957352,53196376,3198515,ransom
6829516,137621719,74694598,45244925,34979220,2145683,ransom
7412133,148404257,81575364,49283204,32240182,3290895,ransom
15598219,189601012,102151885,63651011,39148966,2714163,ransom
18449627,129832694,65039129,51470788,28084677,1560874,ransom
18841213,118745502,57445666,38176212,20269783,1273525,ransom
1988845,35757047,21099535,10232440,6962138,864271,ransom
2091717,42965010,25183244,12658409,7800148,940748,ransom
2132876,40474231,19829646,11803208,8016251,892354,ransom
2138212,32200325,18969564,11280617,7679295,649314,ransom
2190544,33170266,17638708,11064785,6377586,938329,ransom
3394003,92698295,47470449,29087315,16424022,1416985,ransom
5367139,142130743,74265076,51116295,27838797,1545754,ransom
10385742,327653483,161582589,109037539,56710855,1914939,ransom
25099162,462578492,213896669,142166881,71124158,1828293,ransom
18163795,280767493,126093516,82367777,43431964,1727962,ransom
12414099,338406374,168535817,109542779,58824129,2741569,ransom
16432084,407436508,206495176,133216297,73085957,2290200,ransom
27189659,766833212,384602524,254914186,133104969,1974828,ransom
22864555,708570675,342056883,224829067,135872179,2464498,ransom
23134995,653394873,331326400,217923457,118701362,1021661,ransom
27770428,762132266,385446322,254105646,127100093,2195837,ransom
22441214,501067111,231189998,163081497,88799242,3775129,ransom
24077057,678865842,296770170,225966683,94942017,1623191,ransom
21376224,298488018,130499232,122144512,44334102,2027919,ransom
20204477,287032522,154205738,95062737,47858608,1879180,ransom
19622746,281252359,163528642,107118414,49802160,1985882,ransom
20698739,209429783,97153781,59803547,31728310,1015356,ransom
18420443,473274756,211921382,136447234,72974587,2204488,ransom
28746970,418245508,218693680,144419299,73396913,2014097,ransom
39254076,467412153,230110519,151037463,78011503,2486908,ransom
28417063,370067933,170071705,120756050,63288005,2005455,ransom
57237649,684082890,329914299,219026275,110192453,1536867,ransom
35699646,372377850,178098319,143183574,69966528,255401,ransom
15963235,66669295,29315687,19925557,8887503,246896,ransom
18170779,127864048,60965486,40721161,19750545,166806,ransom
18237622,161120333,78641787,52371115,25591099,619269,ransom
29977434,215252202,48751846,32251084,16429676,530721,ransom
58388372,337166496,101265236,65987736,35641518,698220,ransom
7943216,362721844,58218172,32609826,16580900,380836,ransom
2705879,75893044,50792522,25350169,13692240,664419,ransom
8825038,271175671,137400344,91153675,46080515,1238621,ransom
20687824,591448713,285776736,198010464,104318717,3787150,ransom
30731063,801733864,390498831,258818488,142269124,3002338,ransom
