c2,c0,729,129,229,ff9a,type
88187,1469155,731272,457005,273840,75267,ransom
175465,2933561,1457995,911092,546216,71498,ransom
176165,2937007,1461112,913062,547255,85363,ransom
88745,1472043,733960,458715,274736,97018,ransom
1511029,21782829,10699471,6721895,3971329,794914,ransom
2280458,38133312,18968791,11854338,7106633,801737,ransom
2373840,39639571,19716002,12321280,7386039,692707,ransom
2369647,39607098,19694815,12308495,7378324,659117,ransom
2370301,39610541,19699788,12311590,7380160,578020,ransom
2418613,39875252,19804728,12373689,7420445,520632,ransom
2374576,39655464,19706090,12314613,7382858,503790,ransom
2412474,40381972,20024391,12521722,7494568,511286,ransom
2416181,40307454,20095186,12551751,7535238,506828,ransom
2372782,39623971,19699365,12310830,7380140,552605,ransom
2513528,40321381,20206879,12620138,7571214,549986,ransom
2443015,40855275,20292272,12684491,7599719,517125,ransom
2386388,39837299,19816245,12382686,7425290,517789,ransom
2444917,40825977,20283426,12677131,7597272,639408,ransom
3792325,53490284,23377378,14852404,8511756,541039,ransom
2161321,36143184,17893124,11191388,6693273,729553,ransom
5176908,68684423,28401667,18189208,10194905,593610,ransom
3755244,52401028,22801280,14497282,8289982,891201,ransom
9592416,119377721,45790926,29665840,16096132,726748,ransom
2561560,42779353,21275544,13294356,7972190,516654,ransom
2429708,40463963,20175748,12600267,7566926,528220,ransom
2371884,39635138,19687570,12304233,7375454,541449,ransom
2368519,39566936,19650745,12281791,7360775,559385,ransom
2435717,40684989,20174844,12613431,7552111,545522,ransom
2344756,39272238,19481188,12178418,7295807,544675,ransom
2333421,38932359,19393518,12113561,7272128,550453,ransom
2466166,41196450,20477164,12795571,7673359,561475,ransom
2458224,41078539,20401921,12750821,7642760,546842,ransom
2375494,39761882,19687456,12311413,7367928,640818,ransom
6010938,78732316,32089593,20593939,11476432,783718,ransom
3496867,53551159,25069753,15783783,9273900,874312,ransom
5564265,78201304,33793205,21510696,12262116,948406,ransom
4305671,71838821,35795767,22356583,13425144,1126938,ransom
4555798,76153995,37783333,23617449,14150720,1129095,ransom
6578143,94142492,41655856,26423515,15211732,688834,ransom
2867825,43849945,20523295,12920745,7592085,796455,ransom
6319825,68231000,30933664,19720492,11141167,897232,ransom
4581676,62082270,27374917,17392170,9959332,573766,ransom
3902604,55189584,24279014,15409919,8855656,654491,ransom
3736020,52369956,22758056,14473232,8270003,677818,ransom
3101454,47674957,22467567,14130429,8326004,617182,ransom
2370134,39610033,19662535,12289200,7365112,500355,ransom
2372107,39619094,19673162,12295625,7369262,512178,ransom
2372769,39623205,19676652,12298189,7370169,502741,ransom
3205059,47697246,21689484,13713574,7964753,666961,ransom
2257979,37645455,18771481,11722044,7041744,543639,ransom
2370273,39610406,19670752,12293864,7368864,555207,ransom
4374323,59712465,25319944,16158761,9147070,756828,ransom
2489742,41253383,20266493,12686476,7571284,546835,ransom
2303966,38599421,19080944,11935660,7137514,597559,ransom
3880343,54851456,24084330,15291303,8779683,647377,ransom
3266975,48523008,22268213,14053850,8203273,666895,ransom
2334977,39050470,19351153,12099781,7243252,538626,ransom
2484696,40291402,19690126,12327405,7354434,560561,ransom
3623817,51885735,22912720,14539180,8361723,580957,ransom
3026236,46035543,21449600,13512419,7925815,821866,ransom
5630897,74464486,30651924,19641947,10993386,538352,ransom
2172494,36316020,18001417,11254376,6739151,505723,ransom
2327568,39076755,19245768,12048477,7189175,634207,ransom
4000698,56733624,25156983,15944715,9199027,631164,ransom
3480639,43820483,21037331,13108764,7899968,591788,ransom
2502320,41715633,20880016,13026580,7847418,535211,ransom
2730345,41036718,20165063,12630832,7516352,508804,ransom
2703607,43748623,21044519,13210892,7827663,654177,ransom
2258027,37246626,18454889,11515550,6927501,520684,ransom
2903674,45945562,22125198,13873992,8238492,852163,ransom
5764183,80569040,34750740,22132192,12598936,1009250,ransom
4437214,73985840,36910026,23045969,13849657,931227,ransom
3802435,55273909,24902865,15757917,9127554,584270,ransom
2574041,41138634,19792982,12417314,7369301,678587,ransom
2999476,44586326,21011828,13222078,7773327,628187,ransom
3622264,56520654,26742337,16819047,9909656,974465,ransom
4947789,74691101,34619310,21822735,12779847,868785,ransom
3338673,55587759,27554779,17227553,10311500,1131140,ransom
7937401,107294487,44996237,28754664,16221738,705620,ransom
2290015,38353720,18972992,11867755,7097166,498856,ransom
2367673,39538089,19657818,12282449,7367462,506976,ransom
2365445,39473945,19649993,12274416,7367730,505847,ransom
2369666,39607684,19665396,12290451,7367077,501315,ransom
2370301,39610996,19666191,12291152,7367052,498021,ransom
3716004,51966998,22596712,14370418,8210505,722927,ransom
2621746,44078027,21800379,13635195,8158832,757936,ransom
5156251,66269037,26579066,17095672,9466350,602808,ransom
2780408,44421510,21408374,13429164,7969318,755013,ransom
3793150,61439022,29878883,18722967,11144202,922405,ransom
4360717,69783327,33883012,21232550,12632855,1241905,ransom
8245834,117823854,52192040,33097899,19066832,1310026,ransom
8077483,108839333,46814507,29829831,16952886,1064058,ransom
4603449,63205566,26801849,17107272,9679181,331369,ransom
511685,8469424,4294391,2672229,1620882,168253,ransom
176639,2939543,1459106,912027,546233,80428,ransom
352463,5874989,2924778,1827401,1096189,100803,ransom
266438,4416082,2196193,1372567,822293,200225,ransom
263361,4401252,2186132,1366270,818958,81779,ransom
262986,4399375,2183230,1364585,817802,84709,ransom
262888,4398844,2184927,1365477,818648,205956,ransom
2484886,14063521,7276444,4689154,2527459,188625,ransom
198495,3054597,1539971,959252,577843,109547,ransom
368067,6145678,3053482,1908326,1143695,128389,ransom
235046,3718814,1811099,1134400,673438,58113,ransom
604257,8005302,3408544,2169718,1236621,138887,ransom
509592,6156079,2473098,1589563,879069,119099,ransom
177694,2944186,1469980,918621,550495,210292,ransom
175726,2934861,1457213,910717,545814,38568,ransom
261707,4392913,2183052,1364340,818113,113360,ransom
1362927,6031204,2325676,1332061,970540,204221,ransom
1499229,9936243,4394290,2663268,1711465,96392,ransom
267912,2299822,1089839,700925,386940,141001,ransom
175966,2936191,1463489,914448,548306,126611,ransom
832922,5103419,2402922,1509788,861793,66632,ransom
171627,2814027,1442875,895898,546330,158055,ransom
354537,5882750,2928711,1829851,1097234,248215,ransom
1537364,25326569,12509404,7830877,4671919,727127,ransom
2361052,39364680,19651412,12269835,7373782,575153,ransom
2467151,41155941,20459341,12785565,7664487,697574,ransom
4144069,55559402,23098656,14783649,8302049,596068,ransom
2224329,37125616,18500770,11557706,6935449,619548,ransom
2369154,39605339,19696924,12309564,7379596,555933,ransom
2369980,39609467,19693248,12307375,7377939,576277,ransom
2355015,39381404,19562148,12227859,7326413,539132,ransom
2493399,38265344,18839424,11815130,7015396,556788,ransom
2374695,39523623,19698718,12304477,7385459,550503,ransom
2371170,39614692,19693785,12307961,7377866,518113,ransom
4926346,64683385,26377662,16930964,9430106,912259,ransom
4766107,67733565,29683389,18857042,10811583,540857,ransom
5889994,78107003,32416855,20739840,11657132,885456,ransom
11336493,136182270,50233954,32733786,17465183,1185463,ransom
11745229,151027343,60094278,38708044,21350946,1577976,ransom
14973105,192337773,76603835,49326017,27232893,1666764,ransom
15245057,200160715,81519402,52317783,29156966,1939328,ransom
24373010,288847997,105310451,68737276,36501384,1641897,ransom
10732589,142956034,59071293,37836211,21202467,1235199,ransom
7403493,107842075,48512423,30705443,17782687,1098014,ransom
3629282,50657578,21954044,13968312,7972544,390758,ransom
2187551,26642234,10019819,6509684,3503035,229764,ransom
788936,13198212,6552237,4094898,2454833,204903,ransom
792548,13213745,6565370,4102919,2459593,335530,ransom
914841,11332001,4340592,2811188,1526327,138286,ransom
614031,10267390,5096662,3185322,1909325,151086,ransom
1841907,22956888,8803802,5703262,3094800,199067,ransom
919675,13400467,6043508,3823027,2217580,130341,ransom
359768,5913551,2940514,1837140,1101155,146129,ransom
379239,6200653,3085795,1927758,1155764,256862,ransom
1395548,17367481,6696721,4332794,2359228,172709,ransom
1261106,15160198,5607565,3652718,1950598,196074,ransom
706517,11753290,5839761,3649868,2187293,148802,ransom
1575129,18433453,6582035,4311508,2265798,162099,ransom
1394569,21412324,9961213,6278316,3679448,755345,ransom
6922225,101606469,46006888,29095029,16883557,1337304,ransom
9016325,126952093,55298198,35160796,20106459,1476715,ransom
11512859,156097822,65586979,41901687,23657050,1409442,ransom
17486044,218410687,84338311,54559940,29724904,1721288,ransom
10234105,151528640,68733865,43462782,25238887,1422514,ransom
6336645,103889688,50963884,31897858,19044059,1242785,ransom
4974856,61296533,23477177,15203038,8258444,339121,ransom
2901125,34688963,12726032,8301651,4415752,369562,ransom
2931167,21438199,10920755,6968529,3889794,248771,ransom
2413536,30276370,11846846,7649822,4188279,311153,ransom
1541788,19774307,7908101,5091291,2811129,272774,ransom
638629,10402936,5188193,3236810,1947052,128523,ransom
1167188,15501008,6391711,4097936,2287470,265028,ransom
2150182,25570518,9458652,6158307,3293138,291736,ransom
3133649,36921408,13285556,8693528,4582908,249947,ransom
728526,10195107,4420222,2811929,1606035,245821,ransom
1875036,23419841,9058397,5859788,3192524,212471,ransom
1481417,21026677,9215122,5853907,3356980,257274,ransom
1971334,28857695,12986992,8219731,4761458,865686,ransom
5904931,94573567,45618328,28617521,16976686,1744707,ransom
15423334,206468897,85898294,54959784,30894663,2010678,ransom
13722943,187953103,79874338,50953827,28878162,1649880,ransom
7315991,114723456,54513191,34262441,20224883,1096519,ransom
2507558,39430779,18847819,11833127,7005339,419598,ransom
489092,8276908,4057128,2543338,1512641,128058,ransom
1250698,17437139,7653334,4857259,2791475,292267,ransom
1146565,18527552,8983857,5631626,3348146,296045,ransom
703759,11744677,5831237,3644389,2184172,312608,ransom
1712533,22668705,9272273,5950840,3315362,238664,ransom
1220029,18161217,8300986,5249606,3046059,281890,ransom
1690279,24035032,10829634,6835857,3987822,381705,ransom
791223,13209562,6558716,4099248,2456567,242480,ransom
1329712,18790441,9187829,5779782,3403282,235398,ransom
636774,10652383,5210452,3266941,1940411,225602,ransom
1554561,21995286,9637536,6121000,3510737,276122,ransom
2050801,26378944,10571931,6800667,3764891,308524,ransom
434486,7175989,3621724,2255684,1364350,285682,ransom
3183232,46771052,21211381,13409615,7789197,986341,ransom
8497060,120144865,52635877,33427224,19180521,1806569,ransom
17954359,223509842,85817616,55577928,30184225,1534871,ransom
12287859,166794221,70301833,44901984,25362076,1762182,ransom
15881622,207024015,83867923,53864217,29958761,1702305,ransom
6538221,88000462,37433615,23881815,13525300,353736,ransom
2520527,30333815,11162151,7278106,3876782,300077,ransom
1677083,24017837,10714313,6785615,3923917,372927,ransom
1780699,23935371,9906599,6347377,3553359,142821,ransom
4310896,46338417,14690564,9817740,4860382,380162,ransom
2178860,26556339,9970654,6479077,3484740,242922,ransom
1401842,20221231,8942361,5674306,3264038,206490,ransom
3794006,40986518,13076499,8729193,4336295,202218,ransom
964829,16133790,8014464,5008888,3002302,306601,ransom
2554084,30889166,11474609,7468314,3999101,322075,ransom
4729783,51102144,16227864,10843644,5370850,245170,ransom
2491792,30086486,11194959,7284304,3903082,183052,ransom
180793,2983389,1476251,921424,553532,23714,ransom
2327717,26985230,9502129,6237264,3256350,286726,ransom
1991187,23869072,8796856,5731154,3062061,183553,ransom
5162814,56333635,18165593,12106009,6044706,241711,ransom
2188835,28741490,11695035,7507637,4181576,300189,ransom
2118393,27531758,11089947,7128777,3954942,327749,ransom
2090698,27048473,10855998,6982956,3866620,401905,ransom
963675,16128746,8008993,5005474,3000721,181585,ransom
2103105,27259750,10957093,7045086,3905584,240919,ransom
3328068,39828843,14630451,9538829,5082074,254517,ransom
2501700,27515864,9159993,6073186,3078381,227623,ransom
2426830,30675472,12004903,7750635,4247153,278160,ransom
2758743,32393284,11509454,7549762,3951430,321834,ransom
1214919,16270574,6865593,4381465,2479803,343724,ransom
5037067,42919767,17096016,11173007,5854928,207515,ransom
1719388,20574407,7666235,4985973,2672527,179227,ransom
2652390,32531314,12306653,7987807,4311096,167628,ransom
287634,4535053,2276846,1417166,856605,224725,ransom
2403519,30368751,11880133,7671574,4201390,367581,ransom
1971133,22959255,8174496,5356475,2811757,239166,ransom
2755078,34233864,13142444,8511791,4622763,227421,ransom
2247243,25745020,8922754,5874212,3042284,224014,ransom
2025321,25978741,10325713,6652034,3667952,199169,ransom
1197817,16072857,6692054,4281437,2406840,233173,ransom
794606,13356238,6576203,4117511,2456145,189522,ransom
3090796,35774378,12669639,8306170,4354113,285154,ransom
6676678,84227049,32687060,21139045,11529096,1229437,ransom
19212172,226860924,82051070,53623498,28368543,1706454,ransom
18634072,237162477,93302299,60189094,33065784,1991986,ransom
30791256,359803326,127799660,83775938,43938886,2080758,ransom
21604872,267047942,101750524,65955779,35731909,1895350,ransom
20084370,251685557,97874923,63242974,34571633,2010122,ransom
18810702,242590426,96810548,62319462,34436692,2097495,ransom
14347855,208190621,93010689,58924499,34039332,2171861,ransom
26497624,318470842,117656813,76618897,40963002,2135551,ransom
14973662,202942728,85248722,54467602,30735416,1814116,ransom
7585896,102659326,43108410,27548537,15537001,356933,ransom
2034772,26760334,10954819,7025512,3923239,252736,ransom
2362811,28111947,11243292,7260661,3973859,278202,ransom
1055005,13643623,5496807,3533753,1959411,244839,ransom
1713683,20784957,7716477,5025970,2685270,158983,ransom
734190,12229281,6111769,3814798,2294489,163029,ransom
1103281,14532534,5894820,3787160,2103904,266019,ransom
745682,11892024,5917646,3689692,2223463,214375,ransom
1218717,16424600,6874818,4395164,2475603,158704,ransom
701115,11730517,5825153,3640601,2182205,177446,ransom
440571,7343697,3647449,2279670,1365885,159985,ransom
2782758,41546081,18938593,11970009,6959050,1187036,ransom
7391717,108711079,50072400,31596920,18437574,1462548,ransom
6644798,109274726,53580394,33542738,20017170,1576352,ransom
12928252,181165558,78608735,50000022,28571593,1935660,ransom
21172891,252949749,92603578,60403543,32139203,809991,ransom
1327852,16381616,6176846,4014329,2158387,361095,ransom
10516930,134242171,53103860,34231103,18840661,1152712,ransom
4854276,59786711,23342175,15053993,8271245,427475,ransom
5594491,52822258,18450842,11926850,6487535,408847,ransom
2543705,25465520,10127483,6450456,3657994,254111,ransom
2858360,33764466,12856401,8350839,4496550,250370,ransom
1262000,19094843,8802853,5555681,3243010,270161,ransom
4055804,42958516,16190448,10504477,5644750,306166,ransom
2711393,33458850,12766843,8276730,4482233,409242,ransom
1004168,14794671,6700563,4237375,2459383,227732,ransom
2805070,36316929,14545542,9361903,5174497,282378,ransom
4397829,48520561,16015160,10629650,5372355,235438,ransom
1766397,23659901,9795803,6272988,3518003,289556,ransom
2762542,32360790,11574574,7578069,3988483,158865,ransom
2037739,26058327,10340647,6662693,3671053,285152,ransom
1834966,22847090,8704575,5646948,3051547,275394,ransom
1174718,17538891,8166432,5141101,3021502,225945,ransom
1373181,18950256,8136187,5181842,2950141,184740,ransom
1952755,24654662,9670315,6241266,3422264,219480,ransom
1315045,18066614,7690204,4905636,2780996,191171,ransom
855188,14190999,7004693,4382668,2618876,246700,ransom
1978401,22238798,10085591,6444062,3613535,486076,ransom
3054052,29591555,14479478,9156737,5282972,285020,ransom
2486946,32214466,12997604,8354423,4634526,290933,ransom
1596914,20884727,8370486,5390245,2974834,272182,ransom
1403084,19146198,8330431,5289036,3035129,161747,ransom
1603620,22769032,10031432,6368549,3657218,283680,ransom
2000723,23583536,8500937,5560853,2934016,170367,ransom
2593057,31441169,11755490,7643725,4103391,341824,ransom
1553412,22071879,9677963,6147805,3525796,240623,ransom
1361416,21202173,10032503,6307557,3720484,666240,ransom
11226512,151029578,62799769,40193715,22569672,1878265,ransom
17784403,235296377,97084394,62171216,34862740,2038363,ransom
14421068,194302263,81158457,51903537,29209897,1966215,ransom
18393149,240821016,98044527,62924141,35067565,1886288,ransom
21273204,265544048,102343882,66226861,36056934,1891268,ransom
11318492,164734110,73682840,46677336,26970522,1812282,ransom
9072046,135758533,62318772,39339189,22948115,1307295,ransom
3170512,47079712,21417742,13539613,7867016,380709,ransom
1516539,21398361,9388733,5959930,3424940,238764,ransom
1642644,23555519,10417014,6609757,3802284,234949,ransom
703171,11741534,5831021,3644330,2184095,254146,ransom
1860273,23202434,8942954,5789270,3148014,266188,ransom
804321,13407612,6672021,4168024,2500843,232924,ransom
1515873,17471313,6110726,4016232,2089921,175981,ransom
1500547,19158265,7586942,4889327,2693019,229482,ransom
1582504,18981820,8009179,5140498,2862046,287924,ransom
717196,11984777,5955480,3721884,2231061,172003,ransom
2052296,24389949,8906949,5813050,3087250,268907,ransom
1052064,17598641,8740547,5462756,3274348,261021,ransom
701838,11734540,5829704,3643343,2184012,264772,ransom
3018231,37166357,14303071,9254625,5036907,266713,ransom
3216944,35754372,11876872,7877328,3990170,256788,ransom
1072533,17215480,8292160,5202253,3086822,298974,ransom
1697612,20473474,7600153,4948316,2646186,200675,ransom
2474994,29639750,10792311,7052796,3731551,213747,ransom
2947571,33802584,12538974,8161688,4362846,327917,ransom
880774,14682893,7295323,4559088,2732994,301222,ransom
1056602,17621369,8761308,5475550,3281614,338991,ransom
6050031,85710389,37286098,23716874,13549428,1475600,ransom
14349310,194438162,81942751,52325072,29576937,1902940,ransom
22135965,268194490,100121246,65103941,34942032,2125382,ransom
28093624,339425537,125567411,81779201,43714381,2225164,ransom
31822909,375875847,135475289,88576631,46813095,2318769,ransom
17204975,218491207,86083903,55510703,30522386,864409,ransom
2128860,25740990,9568680,6228448,3333744,239366,ransom
4951838,58232307,20981478,13723656,7242897,359535,ransom
3335436,38832788,13718580,9003175,4706182,301361,ransom
5648331,64858411,22556538,14840430,7700026,461098,ransom
3024341,36722342,13734806,8929448,4795824,304748,ransom
2072377,27187123,11002654,7073030,3922291,350956,ransom
2076813,28779427,12374905,7879831,4489878,283602,ransom
2615930,33481599,13331901,8583162,4740429,337153,ransom
2320260,32976376,14382792,9146280,5229367,387129,ransom
2805912,36935283,15192535,9733200,5450223,351475,ransom
2177294,26466376,9923150,6448531,3467622,399054,ransom
1777457,25802134,11520726,7298785,4216745,409936,ransom
2079229,28676515,12327786,7851217,4468714,287222,ransom
3872525,47089086,17505406,11397493,6095751,359094,ransom
5889069,68759175,24579345,16092070,8470636,430752,ransom
4283065,51122928,18789994,12248216,6527802,334423,ransom
2955476,34553799,14368686,9264740,5079314,483788,ransom
3371476,30652767,13950888,8910279,4993809,290208,ransom
1345853,20188646,9421875,5933228,3481222,288792,ransom
5248803,64069412,24085129,15645632,8423567,528173,ransom
5780954,66903238,23670191,15520223,8130534,354998,ransom
3133832,36511742,12895966,8462751,4424903,417668,ransom
3373716,44680950,18188122,11684169,6492748,419048,ransom
6369107,74146264,26495425,17345071,9133120,344939,ransom
3743999,43532446,15352039,10075494,5266156,494273,ransom
2470395,33400243,13979254,8938378,5032387,259090,ransom
2877592,35174134,13015684,8485504,4519684,521831,ransom
5888999,72030824,27340934,17724341,9602142,380325,ransom
5553836,63269250,21766557,14344111,7407310,441479,ransom
2309795,32769139,14341875,9111498,5224611,374655,ransom
2346645,31354383,12998338,8322038,4669165,339824,ransom
5887084,68700799,24433592,16011496,8404438,441518,ransom
4435980,53151726,19536755,12740084,6781260,383435,ransom
5199451,60597466,21417752,14052699,7352045,630250,ransom
4674417,58283992,22573835,14591702,7968056,320690,ransom
1806450,26289582,11765134,7452060,4307743,283443,ransom
2120804,29601137,12728577,8108996,4613149,311372,ransom
2080782,26831654,10803483,6943767,3852987,319993,ransom
2372756,28531536,10924340,7088760,3826864,207848,ransom
2298831,30590635,12623772,8087919,4529403,359340,ransom
1945546,26969419,11594871,7384292,4204373,357251,ransom
4382879,51745622,19557424,12726018,6817260,250714,ransom
3799448,43707578,15318347,10064497,5242998,354211,ransom
2703664,35507504,14630906,9373501,5248580,302389,ransom
3118392,35878463,12506801,8225797,4272193,241433,ransom
2485714,31710234,12535892,8082810,4445746,290421,ransom
3026404,38237929,15029163,9695684,5321501,376559,ransom
3906068,45521216,16253549,10642630,5600212,286261,ransom
1287160,21564317,10672012,6674096,3993609,296228,ransom
1456970,20315408,8843504,5621096,3217376,296825,ransom
1215442,20189240,10017049,6260865,3750903,348913,ransom
2869994,34495385,13484564,8709917,4759993,334818,ransom
1270522,21223747,10540521,6587409,3948466,310585,ransom
2009734,27755780,11863206,7563183,4294077,285187,ransom
1101465,16307188,7460605,4711600,2744603,368107,ransom
1401929,23463136,11655190,7284062,4366844,283106,ransom
1214641,17870995,8225265,5189614,3030420,300234,ransom
1058918,17762250,8764748,5485260,3275848,304535,ransom
1314932,21922394,10925711,6824173,4097139,302858,ransom
2836894,35640525,13844974,8952389,4884082,354384,ransom
1086932,18114229,9039344,5644194,3391291,249350,ransom
2153792,27967171,11318913,7275540,4035295,320242,ransom
853474,14350745,7072586,4427584,2642221,277989,ransom
1187292,19720115,9884658,6166794,3713603,269431,ransom
1354079,18750458,8011409,5109610,2897630,268714,ransom
699848,11660950,5822783,3635430,2184967,268132,ransom
1059217,17632584,8770870,5480918,3286177,253634,ransom
780314,12922142,6413318,4011004,2398265,240912,ransom
1730769,22934741,9498404,6079579,3413033,274508,ransom
1052815,17602290,8743973,5464823,3275595,304932,ransom
1525790,21644918,9430269,5997029,3428695,225077,ransom
558861,9290670,4651446,2902170,1747294,162312,ransom
703794,11750242,5834504,3646339,2185462,287504,ransom
1158492,19350686,9613256,6008050,3601217,273255,ransom
1357474,18749198,8028620,5116233,2907567,207582,ransom
872702,14590062,7240165,4525993,2711063,238347,ransom
1357883,17180361,8823474,5552464,3252417,419351,ransom
2459028,19022974,9434677,5999679,3387888,225828,ransom
725960,11861113,5913194,3693241,2215084,256036,ransom
877866,14670829,7285797,4553719,2729032,185716,ransom
654133,10491555,5242943,3267962,1969430,232318,ransom
707442,11763948,5849234,3654945,2191518,287232,ransom
2496858,29869696,10994087,7166063,3819506,189420,ransom
353315,5878996,2924999,1828139,1095361,193176,ransom
700325,11726594,5820287,3637734,2180546,185466,ransom
1229124,16597777,6959737,4448342,2507219,285514,ransom
933709,13659555,6143288,3889217,2251104,194046,ransom
616734,10280788,5104139,3190255,1911272,170563,ransom
1287155,17592373,7435539,4748474,2683188,159535,ransom
1024593,10923751,5205746,3207511,1985857,238852,ransom
1769337,12173329,5327671,3200812,2104629,258679,ransom
961241,7579336,3514112,2162667,1339161,12316,ransom
271370,2311808,1095893,704043,390204,78261,ransom
921445,8441017,4073322,2575099,1482343,322534,ransom
1664196,25913159,12875883,8017425,4835820,265126,ransom
527425,8805834,4373626,2733489,1638105,280566,ransom
689785,10570041,5241835,3279071,1958507,162720,ransom
614664,10270120,5097859,3186218,1909499,165462,ransom
525900,8798055,4369875,2731104,1637104,124197,ransom
441547,7348011,3651305,2281821,1367509,142607,ransom
440549,7343341,3645439,2278390,1365188,147490,ransom
717516,8560479,4106040,2602953,1500245,139490,ransom
445502,7369834,3662345,2288389,1371825,142720,ransom
441010,7344952,3652671,2282955,1367939,277760,ransom
438723,7334272,3641572,2275994,1364078,111279,ransom
438171,7331203,3641365,2275892,1364127,134516,ransom
487500,7600270,3751747,2340830,1407170,149516,ransom
613969,10266455,5101516,3188358,1911107,124091,ransom
441425,7347765,3649075,2280755,1366335,162141,ransom
525808,8797790,4369862,2731030,1637189,106297,ransom
371392,6277394,3035337,1908116,1125396,133076,ransom
733018,10553328,5489793,3409142,2072156,287885,ransom
524936,8793006,4367433,2729499,1636500,199895,ransom
441652,7348522,3651541,2282366,1367252,115800,ransom
440039,7340798,3646673,2279238,1365723,127255,ransom
438073,7330926,3640671,2275352,1363950,91403,ransom
439322,7337101,3645229,2278274,1365399,116066,ransom
443318,7354747,3651460,2281858,1367696,157123,ransom
1432408,16848712,8048051,5069860,2966429,331790,ransom
1183229,17741703,8173224,5157433,3011128,283525,ransom
724049,11828596,5887908,3680152,2204313,254651,ransom
615794,10276829,5108185,3191858,1914318,140345,ransom
533932,8840703,4397053,2747643,1646777,210151,ransom
720143,12018175,5969717,3731082,2236055,165846,ransom
954873,13975016,6267651,3971602,2292323,176092,ransom
1663935,21845226,8974771,5752012,3217534,214207,ransom
584996,9810814,4836410,3027329,1806906,204146,ransom
557229,9266810,4638282,2894062,1742306,198622,ransom
379147,6392955,3108231,1952214,1154482,138391,ransom
676401,11220190,5645664,3518787,2124645,183965,ransom
526665,8802348,4374332,2733891,1638695,180970,ransom
977934,16442051,8068333,5053673,3010725,643029,ransom
6452373,99891719,47168084,29660675,17486331,1657204,ransom
15593821,198733451,78369436,50551803,27768398,1925856,ransom
12063174,172537447,76455300,48489105,27924877,2081349,ransom
15108168,211378116,91570512,58263773,33259246,2138674,ransom
17480076,229530923,94621004,60655054,33918401,2051205,ransom
13481530,176784644,79860816,50605380,29163883,1824458,ransom
13031692,177896019,74907480,47865815,27000446,1812682,ransom
21138620,262316658,101035983,65364050,35610100,2119066,ransom
25019223,308361149,117302906,76056091,41172936,2253426,ransom
28384722,346523351,130187820,84567062,45543829,2193440,ransom
19807694,253536987,100618970,64818824,35741929,2091459,ransom
21270499,268393561,107095268,68948781,38073407,2060653,ransom
23263194,289029549,110705134,71710292,38932613,2070830,ransom
19125004,245602472,97716483,62926138,34736512,1983228,ransom
17667321,235903993,97798754,62604298,35142322,2106044,ransom
16166239,218515702,91819692,58658970,33109101,2153944,ransom
20213268,258921342,102891578,66270825,36566095,2178888,ransom
13751205,192208247,83230081,52954244,30232107,1888493,ransom
11553856,169086338,76245253,48249495,27954574,1764532,ransom
18474142,227876929,86587088,56161293,30373339,1813623,ransom
21075813,266863225,104972665,67699634,37213561,1921057,ransom
24777682,300217948,111922882,72794769,39051459,2061654,ransom
20790353,264821479,104305579,67270377,36981478,2026401,ransom
21977369,274209036,105861040,68476308,37322358,1998018,ransom
21500581,264641334,100478247,65166766,35252247,1554956,ransom
10934077,148409670,62539636,39936097,22572675,1445884,ransom
7659407,115847034,53695863,33854726,19813751,1308234,ransom
5693073,89401431,42302028,26609044,15673222,1081190,ransom
4059512,67630627,33720419,21057919,12646911,1089725,ransom
5021296,80467318,39846055,24939360,14888973,1142882,ransom
4866800,79200445,38780252,24277647,14485049,1278962,ransom
6635635,98997693,45328152,28625376,16680594,813444,ransom
1265308,19176652,8887137,5603407,3279750,282202,ransom
772078,12046207,5750072,3610708,2136091,149380,ransom
1124950,13978186,5829531,3716516,2105246,214928,ransom
986905,14503777,6561562,4150074,2408353,189382,ransom
1666042,18633541,8291401,5269998,3007862,158715,ransom
832870,9942724,3653223,2381442,1269072,139684,ransom
1318347,16091285,6066133,3939361,2122784,333123,ransom
2245958,28023800,11463799,7351791,4099477,347793,ransom
614261,10267953,5100584,3187886,1910545,169970,ransom
848797,12146088,5396682,3421984,1971127,198331,ransom
2863162,32364820,10956366,7244184,3703453,201896,ransom
1504578,19169027,7733577,4964801,2764202,223623,ransom
2419312,30207837,11613158,7520301,4085854,218787,ransom
6540919,79988881,30092625,19547088,10528273,1100264,ransom
13938052,177431928,70059382,45167091,24851630,1638362,ransom
18600544,235773011,92489823,59691480,32743442,1765814,ransom
17109602,213666099,82581716,53412498,29119177,1150089,ransom
3429585,39688016,14053392,9215756,4827048,217206,ransom
1796771,24862562,10649839,6786768,3857571,286755,ransom
3454593,39923876,14031533,9216328,4805258,232198,ransom
1735112,23104852,9538975,6110871,3423316,210957,ransom
2893083,36512967,14266710,9213857,5044889,263069,ransom
1545465,19988286,7904531,5100366,2799249,244910,ransom
2088051,24967697,9204901,5997788,3200785,331316,ransom
2051094,32172991,15393194,9661700,5724413,461597,ransom
1475821,22681701,10621008,6687011,3929238,272625,ransom
2459585,31163855,12257678,7908492,4341717,262491,ransom
1517949,19503700,7697051,4966830,2725841,291696,ransom
2074175,28622979,12337632,7850605,4480543,244411,ransom
3125762,36432746,12942202,8485905,4447413,253313,ransom
1404150,19487907,8387751,5341774,3041163,299234,ransom
4532882,64531875,28127695,17887730,10227596,1357653,ransom
