c2,c0,729,129,229,ff9a,type
11943823,62627999,30044744,19463555,9592736,10011,ransom
11883378,62312526,29885129,19360552,9541342,8085,ransom
13082358,68114744,32965845,21377024,10571846,35310,ransom
12987775,67595743,32560896,21081840,10473787,6810,ransom
11910796,62455582,29973051,19414753,9572229,11039,ransom
11952036,62680640,30100589,19491295,9619476,8583,ransom
11865086,62216517,29845044,19334309,9528469,9192,ransom
11886833,62330074,29904003,19371399,9548630,11871,ransom
11849468,62134267,29804665,19308137,9515448,8826,ransom
11894221,62369050,29919021,19381924,9552390,9459,ransom
11931259,62562019,30010928,19441636,9581365,10005,ransom
11901244,62405767,29939655,19395864,9558528,7891,ransom
11883796,62314509,29896169,19367604,9544485,12483,ransom
12189249,63678606,30423663,19735362,9700985,17670,ransom
11953403,62685144,30111898,19498155,9622868,10087,ransom
11910560,62454592,29956437,19406570,9564144,124570,ransom
13196440,68099525,32119484,20636720,10477593,98265,ransom
13278060,68546529,32391678,20861641,10530241,15551,ransom
11892423,62367494,29899561,19363715,9553515,16979,ransom
12391551,64527920,30925166,20047916,9866977,40459,ransom
12012824,63056530,30232799,19545980,9690612,9576,ransom
11884381,62317460,29896595,19367996,9544876,7855,ransom
11923096,62522370,30019923,19441093,9591661,35407,ransom
12011502,62943719,30338674,19638787,9710708,8329,ransom
11893585,62365124,29913362,19378603,9550361,9182,ransom
11908806,62442858,29960048,19409179,9564954,9734,ransom
11895473,62377626,29918767,19380800,9553278,6160,ransom
11910079,62452277,29963411,19410553,9567131,13290,ransom
11889788,62346005,29905438,19373589,9547578,14282,ransom
11891532,62354565,29908768,19375212,9549053,9688,ransom
11895694,62375683,29923701,19385159,9553686,9879,ransom
11900539,62402267,29934769,19392288,9557063,4775,ransom
11900750,62403391,29934679,19392435,9557257,11119,ransom
11907473,62438129,29951457,19403415,9562342,8200,ransom
11883691,62314048,29896120,19367302,9544702,11484,ransom
11894372,62369583,29926485,19387758,9554241,8586,ransom
11890333,62348548,29913746,19378936,9550422,8830,ransom
11940541,62609542,30043529,19463456,9591648,10359,ransom
11900356,62400740,29935243,19393028,9557257,13579,ransom
11867681,62229542,29850978,19338088,9530828,9073,ransom
11902946,62413885,29939031,19395002,9558882,25983,ransom
11958974,62727540,30076976,19484315,9605322,9523,ransom
11955581,62687664,30070148,19479873,9601285,10569,ransom
11918058,62495753,29984929,19423306,9575813,9351,ransom
11911846,62461616,29963719,19411242,9566596,8826,ransom
11918724,62496993,29981506,19422705,9572359,5974,ransom
11932226,62568495,30014433,19444015,9582401,10801,ransom
11886214,62327100,29905567,19372420,9549087,14049,ransom
11902071,62409731,29937096,19393593,9557979,41387,ransom
12536178,65193121,31358081,20173132,10195539,8682,ransom
11893098,62362283,29916479,19380316,9551393,11762,ransom
11954997,62686803,30070542,19480344,9600948,8398,ransom
11921104,62509976,29980760,19422143,9572110,9217,ransom
11930812,62560869,30006604,19439433,9580205,8585,ransom
11926145,62534274,29996360,19432683,9576900,8851,ransom
11888193,62337320,29901883,19370937,9546574,10050,ransom
11945635,62638602,30038778,19459908,9590631,13449,ransom
11913917,62460938,29975262,19417962,9571344,10341,ransom
11899664,62397483,29930876,19389989,9556253,14313,ransom
11906294,62432007,29945377,19399077,9560837,8458,ransom
11946489,62642411,30055940,19471210,9596202,10139,ransom
11916582,62485986,29970241,19415663,9568594,8741,ransom
13020571,67868208,32839136,21290735,10528629,58162,ransom
13182314,68497792,33021935,21386356,10622450,6889,ransom
11945868,62639587,30054780,19468231,9598554,9998,ransom
11916685,62493468,30017042,19436753,9593219,12066,ransom
11887070,62331284,29893170,19365609,9544267,11361,ransom
11942453,62616060,30037805,19457418,9592432,13622,ransom
11899432,62396319,29926217,19386995,9557909,10286,ransom
11952343,62673672,30061066,19474226,9597769,10456,ransom
11906636,62433047,29952214,19403617,9563155,9892,ransom
11912411,62464301,29959637,19408830,9565575,8634,ransom
11909190,62449048,29959756,19407416,9566815,1062409,ransom
