c2,c0,729,129,229,ff9a,type
5964500,29483349,14837168,8950392,5763560,2240539,ransom
4217352,82817211,23242109,15209651,7903819,2085837,ransom
11241373,59621008,24790773,15093671,9389754,1814820,ransom
5618346,57972585,19542249,12086886,7370249,1092402,ransom
1945621,58833524,15975626,10916993,5000082,1496810,ransom
12902016,68153556,27791167,17263573,10133825,1755642,ransom
2701714,61016722,17343975,11169934,6128649,1803841,ransom
5151053,25601937,12794123,7514031,5183123,1124574,ransom
9210461,98609681,33204067,21650316,11331948,1477647,ransom
8324800,61200934,22254455,13703015,8275000,1954686,ransom
14543226,75535090,36396692,23305296,12510140,2357967,ransom
62015465,399679185,159377509,113287614,42646624,2367653,ransom
52038991,282192386,123341504,85926658,34918499,2328874,ransom
32862483,224179448,105127032,68591924,35139860,2324352,ransom
20496472,139463357,66334957,43017631,22499386,1443783,ransom
6917092,34577061,16251276,9897991,6222286,1776312,ransom
2132175,65002297,17484316,11506036,5927634,1990690,ransom
14883934,84394557,35312272,22154043,12766264,1814175,ransom
6634761,79023716,24325438,15696578,8551408,2168611,ransom
3016348,52983815,16569337,10996033,5473446,1891319,ransom
14920255,96566669,38142332,23933129,13699577,1710007,ransom
3294245,63629013,18267497,12012437,6178146,1889875,ransom
7701949,37871166,19273192,11986029,7123213,1677207,ransom
5873631,73607335,23706537,15005795,8606517,1634671,ransom
5071340,54774266,18628049,12010059,6473090,1688573,ransom
14095077,96624892,37043622,23509226,13120873,1996305,ransom
7918818,77627888,26157466,16833835,9086484,2016623,ransom
4460205,65567821,20937505,13922392,6907898,1725303,ransom
12019161,63835100,25391810,15606805,9419982,1993813,ransom
4162548,79466317,22810324,15063783,7642605,1866081,ransom
7195824,43045006,18777738,11596177,7047822,1781611,ransom
5094110,84048334,24232338,15651717,8484959,2041406,ransom
12699466,68177253,28885498,18179553,10291703,1934340,ransom
7014177,60075671,20959595,13365221,7479530,1426104,ransom
2799013,46416392,14225703,9459261,4692610,837742,ransom
12786394,66566764,27564518,17657674,9539994,231734,ransom
2900316,13860113,6655833,4024990,2593034,296545,ransom
2646436,13118882,6823233,4572396,2174555,140719,ransom
44698,229187,152993,91822,57565,718976,ransom
2341956,41327453,13143224,8238563,4863739,946341,ransom
5626937,27741897,13991574,8714028,5173808,496810,ransom
5609042,26763299,12682276,8847678,3711191,193187,ransom
4649214,22570238,11583876,7985573,3492431,266379,ransom
1201708,5354645,2135898,1227228,884851,341112,ransom
2443232,11193491,4943375,3074238,1823533,691734,ransom
2065747,44647120,11894746,7768387,4082145,1135169,ransom
1382284,16658926,6502935,3612261,2856620,1976423,ransom
17105352,88326464,37780368,23763238,13520520,2110871,ransom
4063174,95867563,26248875,17769895,8393009,1977490,ransom
2860479,14695528,7862877,4685089,3099704,2313518,ransom
7108508,90161212,29318766,18645745,10562411,1747680,ransom
1187438,5888244,2744027,1663569,1034425,1931249,ransom
17240994,162533582,54005227,34850256,18681028,1849801,ransom
4069021,33311173,12922112,7725210,5137849,1949331,ransom
4264967,40992232,15958480,10159856,5696456,2124782,ransom
15336334,100962740,37931954,24133716,13383730,1624596,ransom
2710261,59333567,16767872,10941033,5750446,1654020,ransom
4186043,69398726,21757624,14383060,7280316,1500916,ransom
5263631,51195581,17838610,10869095,6882821,1727602,ransom
3222338,46877850,15188002,9860114,5245648,1663051,ransom
6947461,54814506,21024531,13254129,7633591,1222927,ransom
2646259,14143696,6701794,4358336,4337496,1035451,ransom
15719184,80136751,33433939,21623672,11356093,400224,ransom
4192960,20419790,9983777,6313844,3610716,250851,ransom
1345396,6540291,3449799,2312706,1085839,201405,ransom
535068,2553052,1267786,863839,384897,168469,ransom
154864,764534,465881,295461,156295,186252,ransom
46437,221793,140656,102986,31904,196309,ransom
519983,3006154,1713095,1100979,597662,557989,ransom
3623414,22600555,8210879,5129636,3011197,1763532,ransom
857425,60689453,14508097,10050761,4441860,1487100,ransom
14766913,78109793,33453656,21104375,11846397,1350696,ransom
66788518,358406224,170597020,120863355,41530241,1817298,ransom
60744423,322374573,136773997,95124817,34568618,2909962,ransom
32843111,193747787,97895323,87550557,32981836,1991086,ransom
22374134,177010541,72149162,48718691,22647805,1877136,ransom
2412718,20265643,7895479,4686915,3149321,2039232,ransom
6462181,72648849,24734379,16435494,8161619,1609520,ransom
5403613,27138854,12537005,7564791,4864233,1859551,ransom
3514651,85634109,23989596,15731694,8189659,2048050,ransom
11495751,60156845,25836262,15633847,9881518,1464439,ransom
1436436,38850298,11147560,6806589,4304351,1514501,ransom
7884019,92039405,30262717,19950520,10169857,1903146,ransom
7175782,40579588,18196237,11040646,6970983,2276808,ransom
11399680,102801060,34634928,22560480,11668371,1873722,ransom
6685290,53676038,22185147,13923487,8101532,1600126,ransom
2427750,51586988,14297819,9138716,5120240,1803195,ransom
12606178,66033063,28298682,17553405,10357177,1731318,ransom
6290117,71570273,23608054,15582785,7924787,1307947,ransom
1818834,32122922,9929500,6189730,3684569,1024434,ransom
7797838,38156901,19288880,12354858,6763586,527793,ransom
4155685,20958515,8533673,5767070,2632956,725076,ransom
11120662,57592063,24505542,15694444,8495767,148410,ransom
86448,427794,282850,190523,83126,168686,ransom
568210,2694010,1337598,907653,408874,145125,ransom
99555,507594,325410,211634,102704,148688,ransom
31481,146993,93759,72459,17220,178604,ransom
22825,107628,66898,48890,15218,124204,ransom
508402,2952198,1675316,1072255,590352,523748,ransom
1911923,8812860,3472070,2513723,923337,157616,ransom
6019,28256,17303,13415,3114,76283,ransom
338303,8808068,2595751,1208615,1382218,606088,ransom
2260145,69053112,17640588,11960070,5644788,1641872,ransom
1100277,22215085,7024436,4075828,2919216,1822069,ransom
6656253,80541320,27029436,17172998,10155860,1976032,ransom
14514779,90408431,34678321,21947410,12288859,1907268,ransom
1203188,32889967,9209327,5365605,3819553,1260745,ransom
6972361,40078846,18138928,11022173,6982306,1711949,ransom
12979732,145494746,44778575,29791470,14667969,2193911,ransom
5626413,39447174,15730320,9755308,5797223,1717054,ransom
5844189,81998221,26077050,16865463,9118144,1653720,ransom
3151304,15732014,7950750,4112466,3790264,1794043,ransom
6122399,61156744,21601252,13769313,7657541,1779141,ransom
12789777,113365905,37064981,23920928,20453755,2154298,ransom
2779999,14503525,7748562,4473467,3184798,2175962,ransom
6558338,92034387,29407898,19060001,10235859,1913899,ransom
3004291,15804062,6663971,4230410,2293582,1795035,ransom
14322661,98053732,36206362,22939202,12888304,1548673,ransom
4561284,65437134,20581268,13278491,7227058,1825598,ransom
3342091,55549572,17322473,11491387,5747510,1722710,ransom
14169132,99748163,36705136,23347264,12937732,1532167,ransom
1688585,23500081,7884320,4468828,3365290,1942588,ransom
7368343,72445558,25394574,16272182,8966871,727883,ransom
3658285,17786903,8722932,5418660,3247016,493263,ransom
1988368,9631824,4988430,3396501,1531479,425447,ransom
11996181,62854590,25605231,16283449,8946769,234339,ransom
384707,1901485,1058225,707585,331402,174913,ransom
602723,2871452,1443820,969646,451145,125215,ransom
90604,461924,290449,189858,91015,123453,ransom
47068,223007,135309,103503,26048,188444,ransom
44372,210393,126086,91446,29513,161237,ransom
35990,168483,102873,77994,20526,125143,ransom
42318,199287,126243,93495,27195,68247,ransom
37427,176154,106960,82191,20128,127093,ransom
38812,183646,110704,84207,21773,82548,ransom
2065775,13492662,5063519,2809777,2212812,1342306,ransom
878927,66910895,15907691,11022933,4874832,1090455,ransom
2848079,13805496,6760214,3995767,2726378,617378,ransom
2869746,26740682,10906026,6598481,4218481,1605243,ransom
4293784,61999964,19076140,12505930,6454558,1971864,ransom
13893857,91841514,34768164,22056111,12288557,1525132,ransom
4647110,42583887,15311364,9429784,5815676,1937811,ransom
10041050,98328964,35276568,23074137,11686881,2030005,ransom
16200812,102207240,38648934,24848223,13281703,1921829,ransom
10294213,60250161,31980552,21469952,10163589,2067626,ransom
14812494,137024873,49151897,31775121,16698581,1961387,ransom
4000040,33350905,12689925,7824042,4717912,1865466,ransom
7383232,79259986,27460928,17715192,9601613,1553192,ransom
10481456,84456262,29055736,18524486,10196691,1508147,ransom
8575161,44635187,20160786,12205689,7738480,1530936,ransom
6622772,89704685,29043645,18530232,10412178,2360507,ransom
5012326,51257515,16890615,11343613,5421557,1761022,ransom
13235929,88703816,33745139,21331543,12017894,1499323,ransom
5122843,72662659,23097735,14722560,8295716,1438687,ransom
5608367,44077861,16524730,10535741,5836471,1849261,ransom
15249466,125485371,43276669,28009859,14839826,2261536,ransom
3732581,30250284,11942124,6917964,4956889,2004449,ransom
6353390,67672805,23458755,15205989,8103995,1786199,ransom
6692036,33160422,16474951,10111200,6253517,2222876,ransom
4776213,98773769,27331046,18657835,8569540,1405828,ransom
13602746,70970925,30010957,19048867,10548229,294274,ransom
2676548,12813991,6047568,3639216,2380072,281801,ransom
3426976,16824672,8856978,5993521,2764283,348040,ransom
2862323,37996510,12733151,8399251,4266185,761337,ransom
2152281,10985779,5865490,3598307,2211343,361187,ransom
14577481,76688719,32529448,20689161,11408937,746889,ransom
4065274,19708118,9234812,6214821,2911835,359820,ransom
4677640,22736109,11793200,8111258,3567937,157822,ransom
610883,2912701,1487443,994791,467979,167928,ransom
43090,203144,132458,101463,25446,71088,ransom
616278,2959514,1498774,999365,474642,130702,ransom
71605,360693,230614,154736,67900,259421,ransom
3218475,27260220,11158559,6913135,4168604,1614006,ransom
8300692,73309075,25291489,16498025,8652427,868592,ransom
1404561,7440945,4309517,2660875,1584899,101297,ransom
3323150,16567326,8864005,5901307,2870667,183160,ransom
98761,393994,271102,183192,78695,638796,ransom
769962,5093339,2316469,1135431,1157527,1845734,ransom
2111515,58898485,15216643,10218068,4945524,1516540,ransom
2690076,38617455,12056197,7240524,4752221,2420383,ransom
16149550,75964009,34783915,20024757,11308383,2014935,ransom
6979326,110758923,35707819,21814895,10744498,1919160,ransom
1413384,7612314,4150668,2175937,1926054,1572352,ransom
3950228,61551675,19016732,11767070,7211113,1759450,ransom
4793714,53224042,18449337,11904847,6423817,1701515,ransom
6016769,55247194,20766635,13144283,7512121,1762374,ransom
5825297,85864873,25989944,16832334,9026360,2165003,ransom
12746405,66002361,27786728,17647990,9764420,1914434,ransom
4920903,53422794,17793088,11063689,6665888,2073348,ransom
3149214,48619574,15667332,10354209,5222554,1612553,ransom
13985296,105853804,38373973,24061132,13893097,1679711,ransom
2712731,33880058,11025935,6884359,4071497,1077212,ransom
4996501,58843582,19649144,12944680,6616231,1629907,ransom
6071443,31660437,13829658,8052957,5643306,2050209,ransom
10846466,111428943,35631182,23108795,12209930,2998533,ransom
9612480,71569476,27756004,17817196,9751646,1941431,ransom
2054645,34026826,10784960,6701369,4545941,1719828,ransom
8009574,82274178,28595500,18587520,9859692,1577842,ransom
12057476,99272807,33788766,21272229,12155857,1675296,ransom
4246426,38623901,14286205,8975796,5185079,1462689,ransom
7263129,55143692,21514637,13817217,7556453,493624,ransom
5356425,29003896,12837839,8272086,4355294,932445,ransom
11710423,58979826,24625619,16123682,8208376,204384,ransom
3709771,18024100,8827166,5489548,3281001,234278,ransom
2292201,11321519,5846868,3888428,1899586,1048323,ransom
7360735,69222263,23759853,14998748,8571112,688361,ransom
7387419,39921449,16298581,10393844,5634454,337592,ransom
4976364,19169575,9894758,6806289,2990858,80236,ransom
1030283,5838669,3342181,2147570,1165719,574058,ransom
2364577,11036091,4368656,3145814,1166145,164243,ransom
578430,2752541,1381158,934606,424315,147294,ransom
48378,224545,137160,100114,31756,111858,ransom
59337,208433,124855,92076,27705,503156,ransom
616113,35638775,8751415,5766635,2975599,1238837,ransom
6434832,37583649,15850132,9536793,6168112,1885800,ransom
6306334,86951843,27846516,18096721,9649643,2012029,ransom
3381475,17665880,8230800,5048558,3088684,2377276,ransom
15666631,120149874,42059697,27239861,14368308,1594399,ransom
5384584,43983314,16339043,9879123,6366379,1818879,ransom
4425924,83168658,24191378,15995832,8095564,1714070,ransom
12959960,84245798,31827145,19885420,11539326,1867555,ransom
2304410,26072997,8947644,5551019,3338963,1917025,ransom
7356244,86348366,29063646,18646293,10285065,1723375,ransom
12728867,104524960,35439139,22682088,12387107,1987538,ransom
4037151,20625607,10841657,6718459,4019039,2142982,ransom
9162095,96506296,31924790,20816731,10944280,1813796,ransom
3660799,46960734,15457305,9184249,6223475,1917326,ransom
5511741,27925257,13520666,8508511,4877443,1449650,ransom
10354770,120252722,36377831,23226784,11818999,1976675,ransom
5017700,36913714,12717298,7886744,4717267,1520564,ransom
5926360,54733780,20643834,12604156,7933989,1356669,ransom
922899,4671025,2485879,1590469,865869,1582619,ransom
20069375,118618140,49053523,30752101,17774353,1846173,ransom
5496312,94884771,27369568,18405565,8883537,1718655,ransom
2753918,13963518,7442347,4527192,2837258,563188,ransom
15075717,77819238,33563754,21526652,11601822,300818,ransom
903500,4649119,2668609,1714723,920699,246073,ransom
2930784,14435049,7522932,5083032,2359385,262898,ransom
82320,408348,273013,183433,80250,512566,ransom
2591402,11678733,5795542,3919294,1756114,513821,ransom
