c2,c0,729,129,229,ff9a,type
1677127,156356671,77429074,63357187,14066140,274621,ransom
1672489,155856260,77182394,63153955,14022743,270050,ransom
1673959,155997514,77254606,63212953,14035967,275210,ransom
1734170,157197084,77827983,63655382,14164138,279779,ransom
1676981,156181846,77342180,63285377,14051122,276536,ransom
1667689,155390344,76951552,62964897,13980973,280609,ransom
1679547,156206061,77359619,63296425,14057317,300424,ransom
1667977,155286722,76899224,62921981,13971101,329629,ransom
1831663,156260110,77573263,63350785,14209112,301418,ransom
1678676,156499350,77497584,63413761,14078171,41224,ransom
1670959,155429553,76975841,62981953,13987939,285132,ransom
1667975,155493401,77002980,63007290,13990055,279459,ransom
1670060,155714339,77109549,63096021,14007910,283595,ransom
1667845,155406053,76963950,62974572,13983650,281921,ransom
1684079,156489928,77510954,63412057,14092034,306352,ransom
1670986,155184966,76859220,62884212,13968779,280657,ransom
1669584,155505716,77014740,63015562,13993426,279198,ransom
1671853,155802384,77153930,63131502,14016483,296756,ransom
1735293,155746976,77165535,63128396,14029755,478369,ransom
2092334,158561661,78712665,64218181,14476130,105743,ransom
6552296,177059472,85455553,68283499,17034713,340917,ransom
2874896,160789013,80034098,65064837,14669531,338430,ransom
1645783,145843920,72225211,59098703,13121133,31702,ransom
1642357,145344715,71982839,58897803,13079536,233775,ransom
1667803,155249121,76886305,62910819,13969841,167130,ransom
1667695,155391063,76955615,62967742,13982139,169197,ransom
1674853,156100962,77302678,63253304,14043701,281522,ransom
1669461,155005522,76772019,62811698,13953809,295305,ransom
1682162,155583813,77057378,63041887,14005899,289188,ransom
591528,54803315,27146990,22209376,4935156,360536,ransom
1562713,133269161,66124243,54019295,12079021,322230,ransom
1738082,153418676,76037425,62162519,13856094,310462,ransom
1782823,148966645,73876228,60341564,13502917,254388,ransom
1793684,149990299,74341875,60732548,13578848,239239,ransom
1755386,154466959,76536007,62570686,13946645,273160,ransom
1718846,160349186,79394637,64968109,14420996,333762,ransom
1725958,160882076,79660714,65184669,14470237,324878,ransom
