c2,c0,729,129,229,ff9a,type
1167416,65909747,26153882,22276991,3841149,124282,ransom
1164945,65876740,26138503,22265722,3837470,118291,ransom
1165184,65888061,26143210,22269585,3838290,117125,ransom
3783572,58216461,22804852,18033917,4658457,997795,ransom
15392908,112187413,48988417,34879023,13662779,163166,ransom
2612139,71582953,29545992,24287315,5174057,216494,ransom
7559639,93404341,40264048,31215301,8910550,379637,ransom
10811835,108787894,45701451,34463062,10724697,698829,ransom
9034627,100030379,39803546,30395411,9095199,123290,ransom
10268429,99325695,43685416,32756627,10723448,735663,ransom
3146349,76810533,30342369,25009275,4939853,254089,ransom
7798578,98732152,42704693,33081005,9468227,129804,ransom
4309487,81493732,33238231,27032633,6023227,528354,ransom
1006144,55989106,22233460,18928485,3273662,123854,ransom
1953756,69963897,28278724,23646895,4569751,368864,ransom
3122281,74815935,29733793,24760839,4848873,203271,ransom
1186583,66225876,26299729,22386639,3876233,120102,ransom
4129337,52463499,21427309,16465495,4839073,1129532,ransom
10337707,91950866,36541016,26973823,9257515,119163,ransom
5881237,78894902,34386411,26337192,7907030,264248,ransom
6819318,92613192,36605844,28798742,7370167,815089,ransom
11390810,107043738,44232141,32361149,11500955,181529,ransom
5211315,79965246,33972395,26438963,7420732,475364,ransom
4183962,79282745,31520952,25595389,5500486,313599,ransom
12589613,122023013,49015648,36268121,12352945,407849,ransom
1998141,61046736,25045230,20701954,4282727,734224,ransom
6514150,90396736,37715123,29492207,8069911,169377,ransom
7238724,90142206,37415057,28583415,8671052,508237,ransom
11249715,112403230,44462254,33618750,10467345,595906,ransom
5138330,84697431,35483019,27958275,7417103,335809,ransom
842700,26319434,10924595,8958568,1931801,426579,ransom
8378945,92137208,39521934,29946939,9341080,412577,ransom
12204591,112856280,45023549,33124398,11528090,459057,ransom
2359540,69070333,28791831,23536313,5172519,564838,ransom
6699596,87647013,36434408,28455433,7783617,277582,ransom
5631410,78504627,31204445,24652034,6372594,459859,ransom
12484509,121527845,49247714,36735505,12105867,527551,ransom
4948005,78688302,33159199,25978191,7073813,281244,ransom
1355856,66592863,26724698,22601250,4079211,479417,ransom
15966924,132631461,53531717,38964290,14086331,490565,ransom
2142294,66071946,26966148,22332624,4560423,239430,ransom
5590268,80520360,34710835,26715748,7878982,510894,ransom
9404737,99229544,40380794,30708832,9409543,437843,ransom
5482406,85134033,33412094,26508988,6689872,291081,ransom
7166529,93718070,39423372,30632869,8624439,549901,ransom
2101220,65489651,26739665,22220686,4445170,198129,ransom
4851855,83890088,35335078,27753785,7495103,526319,ransom
12769418,117398657,46549528,34691421,11415725,473164,ransom
2807742,70652831,28726165,23512145,5148338,125261,ransom
7101477,87742953,37081725,28555122,8328272,695946,ransom
2032177,65854052,26735262,22256615,4411805,435366,ransom
12909612,124786540,49892019,36898954,12580066,356417,ransom
7332131,88387797,37428148,28719130,8513688,513239,ransom
1681286,60139556,24333840,20313344,3965887,122537,ransom
13203100,128488859,52128356,38443696,13275421,874282,ransom
3468298,68896625,27565455,22739122,4688750,277725,ransom
4328446,81120610,33641132,26836752,6723531,129873,ransom
6473471,74838759,31572372,24122769,7299296,692221,ransom
1793923,64786067,26255818,21872667,4323973,112422,ransom
13840079,121468667,49825980,36105366,13284965,628353,ransom
6104018,87805440,36015199,28577494,7306743,533989,ransom
2427127,67737780,28073287,22925604,5069073,113818,ransom
8361830,96563987,39337971,29849056,9219784,854442,ransom
9288943,104867722,41121002,31557889,9040251,137337,ransom
5085858,82308068,34650521,27202174,7337483,240488,ransom
4643152,80183894,32026963,25843729,5755325,808850,ransom
12216344,118440052,47524233,35154527,11986652,123902,ransom
5519270,80521291,34317088,26669285,7504571,615679,ransom
3617477,73955669,30003660,24596605,5261997,165440,ransom
13784580,129519970,52734964,38956790,13364493,498394,ransom
2342135,66723701,27622269,22658576,4893004,707511,ransom
6360093,80745828,33901544,26280684,7468313,103779,ransom
5188979,80757618,34159111,26686175,7360328,213563,ransom
3318979,74985918,30090091,24915682,5072737,483169,ransom
12733668,120092133,48370394,35660771,12306805,520957,ransom
1564811,67572658,27267255,22893275,4326315,555427,ransom
6829827,82452462,34833981,26794964,7863209,239286,ransom
13507444,124176082,49750569,36497605,12820979,460508,ransom
2227859,67429968,28001172,22933581,5002362,538914,ransom
6556255,85153812,35469395,27664776,7629797,282462,ransom
2197626,66761730,27314034,22578557,4659787,415387,ransom
13921836,128319764,51236493,37957871,12833324,530583,ransom
4582012,82516909,34220510,27249122,6878344,251188,ransom
1388281,48942152,20057391,16586486,3427923,396622,ransom
6845732,77191404,32706312,24958954,7567398,427569,ransom
1910925,69007915,27817078,23305950,4445703,378608,ransom
13189936,121469362,49644646,36197344,13045654,564647,ransom
7206877,91204718,37278609,28946585,7927748,300030,ransom
1604299,64591460,25811749,21766442,4000279,214915,ransom
16709290,145527676,57880552,42378898,14751621,785383,ransom
3684768,57457550,24268026,18990809,5205851,237197,ransom
2733683,52465576,22589927,17744808,4763963,436581,ransom
11503316,109710307,44950811,33483801,11034640,514682,ransom
4328870,81680940,31819213,25775664,5935595,178242,ransom
7024525,91529870,38914881,30162376,8564829,669386,ransom
3756825,69672583,28870347,23105466,5629330,400413,ransom
10313112,113909681,45083898,34176191,10565511,265859,ransom
6715524,81172443,34280300,26364865,7751325,611880,ransom
2027902,64262630,26594622,21863998,4658760,162621,ransom
5239425,79018931,33492478,26058843,7322888,574522,ransom
6045887,87965145,35466263,28218103,7083793,528052,ransom
10164094,104216797,42269192,31513329,10395938,124689,ransom
5985899,81856628,34753109,26882585,7752374,654406,ransom
1756309,49578758,19474463,16409194,2977285,126194,ransom
13550499,131252965,52851645,39071699,13350796,502451,ransom
3493861,76267027,30408661,25221448,5052324,432070,ransom
1178299,65718879,26107089,22221251,3848754,127383,ransom
2018604,75895349,30955347,25743436,5153661,372241,ransom
