c2,c0,729,129,229,ff9a,type
36055805,977322063,569298657,433680583,108188193,1993438,ransom
40131464,1104904124,645476427,488630648,126051526,2000927,ransom
41158470,1139234736,665480300,506528775,126903683,1778760,ransom
41165578,1166981396,680470605,521094170,126209906,1726066,ransom
40402410,1204410091,706499844,538738845,133457136,1724131,ransom
34642715,1030084136,605299029,460108803,115946093,1976099,ransom
39346913,1180111178,693343805,526711162,133141735,1840273,ransom
42708387,1097772813,635547607,483739605,121282226,1788984,ransom
33546672,961960524,564185960,429578950,107356123,1847391,ransom
39109377,1190747145,651528008,533003003,133100673,1893317,ransom
39681650,1116222214,604773320,460484468,115159071,2136686,ransom
43830137,1199650443,700030059,532424679,134208868,1682607,ransom
39346362,1119264532,655419672,499818703,123874216,1519153,ransom
35116897,959430130,559232577,428587443,103413428,1848394,ransom
43279491,1221631467,714691163,543409826,136818339,1982390,ransom
40390132,1065231022,618562136,468502453,120575192,1818191,ransom
35663853,1058301670,622193543,473347398,118783876,1924190,ransom
40308197,1123256124,656970610,500141725,125218189,1820847,ransom
40349624,1042088080,606969070,462552869,115367274,1805435,ransom
42869100,1107673547,642872875,487040135,125155818,1878668,ransom
38326996,1129177198,663017708,504452100,126561714,1892075,ransom
36617718,985119116,573491262,436767865,109254000,1984306,ransom
40730064,1167265761,683113171,521223689,128843603,1895402,ransom
39278691,1090511385,637154290,485449544,120943009,1667401,ransom
42309784,1119423440,653170804,496006412,125856741,1831704,ransom
44711733,1147848173,665761445,506669918,127172011,1910732,ransom
46212698,1173099578,679925182,517639125,129720572,1661252,ransom
46726630,1193230458,692284354,526411467,132741464,1714537,ransom
43755074,1139181798,660833243,502138126,127129241,1939800,ransom
39906281,1024144346,595595686,452817914,114347906,1713027,ransom
45789684,1079311787,623513416,473374672,120623830,1992868,ransom
51318946,1033925530,585261102,443853804,114384812,1876395,ransom
46155686,1058875458,609142542,462391695,117987777,1834613,ransom
49679522,1158237477,665704176,506298432,127860074,1592655,ransom
40540665,1074038345,622841076,477179830,115425373,1604804,ransom
41319584,1199822025,699902314,536937326,128687384,1599246,ransom
35663779,1104640134,650953455,494878744,124533174,1688020,ransom
38338510,1147801156,672765048,513612927,126453554,1977712,ransom
36070964,1068064335,626340978,477645311,118331421,1980790,ransom
38441431,1103942770,645241255,493381458,120460730,1805225,ransom
44332327,1257438310,733300138,557488945,140735712,1644202,ransom
51748173,1114239033,646901140,487606608,129595378,2021669,ransom
52832876,1006657403,581426026,436587792,118570466,2132727,ransom
42241066,1236758803,725040352,552942219,136970814,1599041,ransom
38512869,1063945505,621363113,474620717,116637506,1714181,ransom
38034390,1141904055,670501850,511110235,126835992,1661821,ransom
36329590,1078422180,633525583,482206342,120637503,1777821,ransom
39340520,1132450191,662976005,506128670,124686552,1736262,ransom
38931717,1155801176,678809324,516658281,129311653,1623351,ransom
36078517,983999895,574143834,438369983,108063451,1792614,ransom
38366934,1094858390,640627857,488788802,120808779,1890773,ransom
42768748,1101550646,637676222,486643777,120522361,1702049,ransom
37646967,1114650665,654185898,498239041,124234929,1865675,ransom
39243474,1122107646,655671384,501179057,122581028,1760819,ransom
38611728,1183589196,696782906,529330973,133761634,1789211,ransom
41349012,1241526932,730232100,554114391,140957890,1694720,ransom
35162171,1120183399,660899548,502449370,126382258,2001712,ransom
41657773,1208064734,705840585,540119565,131335105,1204562,ransom
39879876,1083542295,628940743,483127183,115043356,1654653,ransom
35811062,1053029014,616646885,471211219,115393285,1684469,ransom
35035650,1078407514,634800500,483102818,120917927,1817907,ransom
37335940,1171518433,689355999,525066791,130770654,1643045,ransom
38141081,1108459378,647661533,495648934,120413917,1885196,ransom
40614246,1103523508,641115274,488688491,121683564,1603614,ransom
42068663,1153342835,671675770,510850425,128496260,2102408,ransom
37997120,1170536333,688092584,524179342,130477070,1760280,ransom
42096257,1245886160,731258288,555987802,139970533,1759660,ransom
38710927,1179749243,692746769,528195962,130869691,1836811,ransom
41400904,1213600964,711485155,541610914,135483857,1801604,ransom
38529425,1172679000,689618870,525146429,131022886,1698100,ransom
34788101,1031741936,606194478,461573698,115275174,1832501,ransom
39322455,1028068394,598397155,456443678,113235286,1966758,ransom
40184474,1201847686,704189352,537377620,132570781,1565691,ransom
41402583,1161339682,678334567,517426666,128084637,1703448,ransom
39006087,1078799833,625003508,474933754,120112618,3208347,ransom
31858630,987083311,582240663,442729671,111297747,2000259,ransom
37798692,1033310809,602419855,459659122,113704748,1909019,ransom
41638389,1190205750,696378260,529447900,133497713,1801909,ransom
39691791,1189106516,696914756,532445791,130499952,1404546,ransom
39543268,1149931407,673703293,513771486,127273639,1837335,ransom
36717895,1076713333,631376713,481437903,119320030,1718917,ransom
36006878,1072596164,629957765,479416550,120029818,2004476,ransom
38889818,1188731043,698442553,532044750,132489000,1563534,ransom
42053446,1091612558,635219933,482374836,122462777,1809900,ransom
40838639,1099249821,639963868,487017724,122231107,1752111,ransom
