c2,c0,729,129,229,ff9a,type
75057920,414330053,176079999,112905438,62563183,963000,ransom
65684686,370136724,158407293,103331782,54369674,1279857,ransom
41532815,222959493,93406216,58683802,34528211,724262,ransom
28939941,172594261,74755790,50409825,23828324,524170,ransom
30506734,184149419,80903950,55468999,24802692,1400476,ransom
78189700,412898977,171513967,107489967,63705503,1219688,ransom
93753467,497305906,207065526,128957543,77792745,1088132,ransom
107836123,555051393,229740496,139772569,89893382,803586,ransom
75220600,388372716,159550697,96999216,69626979,1176554,ransom
118686515,617415216,253808774,155515743,98163226,1198220,ransom
108965247,562590670,230898870,140123341,90770306,1222504,ransom
86696402,447305357,184863293,112151321,72707699,915934,ransom
72131909,371974701,152893068,92938334,59952172,1056601,ransom
62656302,323495584,136991997,83063555,53924983,824944,ransom
60458784,321529653,137181097,85525172,51437729,1028397,ransom
27891607,162246238,69679400,45909214,23371099,891881,ransom
31149650,160716693,65785770,40068563,25704013,628957,ransom
35286639,192231801,80406538,51352158,28750852,733035,ransom
52728306,289217123,121448598,77785604,43376784,1009679,ransom
94248195,511094657,213590200,135448105,77576521,1156210,ransom
111581084,575371299,236894554,143940355,92949041,1312838,ransom
115719499,608694452,251741872,155663023,95808259,1375930,ransom
97456797,520251640,216528519,135349408,80785227,1230364,ransom
99979042,526364568,217929655,134828679,82861257,1142420,ransom
106587646,566537667,236276979,147182121,88714085,1365461,ransom
57452501,320220103,135635971,87490923,47616854,1119773,ransom
39237697,239763804,104652713,71755593,32061910,893180,ransom
22330481,136338514,59447087,40896857,18073846,710989,ransom
75252492,306892042,193049454,130512110,65129759,843091,ransom
38831594,217351012,92258593,101955553,31849549,1486549,ransom
75828657,428031030,181601674,118776915,61987072,802059,ransom
70016544,407032050,174562129,116360301,57173384,1379169,ransom
130315957,741375931,315457604,207370951,106523605,1571997,ransom
97527414,529705926,187642280,120234886,66734627,2094976,ransom
143180838,837527623,306253768,187593593,118476385,1325909,ransom
124537459,656723564,271593476,221083315,103194313,1780089,ransom
154953941,807899261,332221510,169350728,128030731,1362307,ransom
162333433,720935215,299801357,187119058,112167218,1456828,ransom
156872892,844510212,387066538,222032968,129167632,1783855,ransom
96726419,514869410,213871992,133237126,80239544,1600191,ransom
43371122,231550518,96226633,60053761,35950598,1068421,ransom
41978726,237313494,100820777,65938492,34417165,689776,ransom
58716880,333652748,141580304,92921324,47971165,1484230,ransom
29878999,167120362,70299446,45608242,24397991,1654043,ransom
92266939,537705157,231432647,154718884,75288681,1565545,ransom
98385237,575382153,247825557,166015008,80271403,2299848,ransom
80596081,442785515,186302124,119509914,66106668,2449823,ransom
137675455,737244357,308058054,193369046,114305180,2091756,ransom
152459261,836294284,351873397,235711070,125547844,1882439,ransom
139031849,748808563,324039155,187198535,105989935,2559975,ransom
131063780,726464976,315175419,179499863,105058780,2292920,ransom
139212570,760376049,320435302,204633661,114808249,2355317,ransom
181539420,988345010,417729125,266679835,149774230,2302121,ransom
152003210,923088682,362282577,235617570,125088228,2308413,ransom
130929809,760867797,331525229,221255875,108265539,2645151,ransom
129825853,772511461,344719726,211421299,108663524,2303049,ransom
128141158,688260696,306350221,207283771,96922545,2454377,ransom
144051724,854220001,381949802,239506961,112730131,2086803,ransom
148853668,846812318,392941922,223615239,116064140,2547262,ransom
127352809,724212272,308118829,202238189,104363348,2569962,ransom
125884250,636734151,269259660,175182933,92924064,2567936,ransom
95937509,547868406,232362287,137377761,66014638,2912755,ransom
128954044,645312330,337622187,190071064,100555162,2590703,ransom
126324084,690071834,289182914,184446573,103863054,2570242,ransom
156218802,869395741,366701046,251914986,128003857,2438389,ransom
178402664,868707166,359808125,224447256,134778297,2339243,ransom
151873707,809580210,362856875,210292238,125000498,2478901,ransom
179189671,923844639,394501024,246183654,147655895,2333452,ransom
234992915,1153832035,523027940,341171002,188935708,2296995,ransom
131543710,735086065,311034347,201313708,123537094,2512810,ransom
147794763,851755359,366946510,243463231,121419824,2405289,ransom
117312516,568624418,240531699,163551155,84792062,2635752,ransom
190283416,1009067594,417413061,260043919,156724331,2288874,ransom
238822508,1287702637,536637353,370566612,210547329,2135177,ransom
183520683,967506177,399589637,247668829,151408533,2265994,ransom
224090441,1177027203,485179077,299784519,184840589,2309479,ransom
227936203,1208235253,500272681,311704161,187782797,2130260,ransom
182345579,880480483,365195221,203644590,138595854,2629942,ransom
263766955,1213317970,502178218,310622222,190962065,2061918,ransom
157469772,841275742,350651369,219228328,130697346,2316165,ransom
136301802,715883930,296413416,182694617,113293411,2556069,ransom
204352866,967869828,396641871,244298877,142867234,2352951,ransom
200738696,930402536,488084149,323055691,168888452,3495037,ransom
291724208,1375385093,603021521,375585449,213936719,1743435,ransom
181685833,963059069,407590633,254365019,168175913,2436335,ransom
166970536,876306682,363314125,224036456,138846925,2302286,ransom
223528102,1164901866,478984762,293829302,184854503,2247028,ransom
157397353,835148361,346005042,215921208,129487678,2359721,ransom
209336149,1114833320,462379045,288742970,172835367,2032547,ransom
195675534,1038090075,429948834,267684159,161558350,2341288,ransom
169349177,888890388,367684554,227029104,140223911,2413934,ransom
199277508,1037791976,426898165,261793645,159182590,2372112,ransom
125135845,680491042,246898429,173115000,98470982,2233447,ransom
222124418,1254953505,496762798,312657825,183007049,2270463,ransom
112330673,599729100,249656129,156242519,92916013,2588925,ransom
146718563,780558360,325576909,217737226,121641989,2408184,ransom
140875169,766630565,321150760,203742926,116515217,2453980,ransom
141737794,742143647,305744707,188329623,117084022,2404693,ransom
99311744,564997928,211524819,128061588,83408813,2497142,ransom
125872753,658862457,272099101,167666178,104149038,2370125,ransom
213463312,1107623687,499608159,321311086,176466725,1582949,ransom
246403563,1285322640,562970226,349955473,200270201,1902547,ransom
101414118,543729578,227613680,142385677,98517898,2523323,ransom
128069046,683340047,284804876,177851291,106398299,2499326,ransom
180668175,956743421,397361949,246907718,149858433,2159743,ransom
208180325,1092798450,451483175,278923727,172091760,2410312,ransom
151316044,782617347,321226065,195355405,125769464,2425326,ransom
213572829,1123233402,463861573,266196892,163233494,2272075,ransom
252817256,1329673602,553553146,322390376,207986330,1646111,ransom
252425823,1342160489,557956190,348514297,208497370,1624326,ransom
171692742,915083643,379635164,237109267,141813160,2192585,ransom
191039572,991490620,407193612,248867123,158156696,2210909,ransom
173911676,963703407,396096049,242572106,153264734,2131448,ransom
236180403,1317354707,541015039,331987234,208664833,1772383,ransom
196628207,923702569,378832802,231042281,148183444,1592374,ransom
188530256,1025332044,419536082,260590721,141234567,2072353,ransom
221984544,1344675801,500406023,298017836,192108035,1566541,ransom
203925038,1217891334,398449007,242131376,165137326,2237270,ransom
286900519,1399616082,535455998,325538583,240767460,1651269,ransom
219582386,1343928951,512793919,311636558,201097718,1792916,ransom
219792118,1132856920,463726638,295379051,181636244,1983933,ransom
186034231,960093705,393036335,238724453,167228966,1910068,ransom
224810182,1164740421,474078414,288001439,170458923,2211058,ransom
248898459,1280836699,523528103,318203908,205246136,2103952,ransom
257808232,1328985920,568364341,330637165,212926782,2114175,ransom
191450177,986914890,403472440,245292826,158071669,1448605,ransom
166266626,856609105,315740048,191738911,123935306,1699199,ransom
195311582,1126933165,412766779,250354289,162332436,2145203,ransom
206750640,1066165711,464126022,264272782,171218835,2303716,ransom
186642331,963468402,393954919,238791523,155032403,2122783,ransom
242051168,1246731040,510091739,309892757,191393462,1588974,ransom
211945375,1091381733,424844763,258175722,166604037,1414951,ransom
215427177,1110698161,455367934,276849700,169940170,1942403,ransom
203522404,996333331,409843715,248958636,138678318,1661771,ransom
249918073,1288077820,470677752,286190378,184406239,1939095,ransom
237005432,1221334592,499335248,303334648,195878425,2194810,ransom
188082498,971134113,397765260,241164812,156506436,2226402,ransom
261176144,1227601088,502173295,305249920,196895854,1614832,ransom
247841531,1158915686,474885289,288766678,176924746,1979355,ransom
268570366,1208353337,495330767,301001653,179651905,2136281,ransom
248071607,1241268480,508081701,361500661,205135633,2186363,ransom
228891479,1142820518,440117899,284089972,193688672,1691911,ransom
203360886,982225167,402711899,244898658,157742975,1655194,ransom
238383757,1228568352,502144030,305016159,197026375,1886811,ransom
215299039,1107945838,453826577,276304512,169213984,1951006,ransom
224508118,1209336623,520946135,288454437,186257669,2146973,ransom
219018175,1128825759,461768163,280532535,181153698,2136363,ransom
244344709,1259173327,515393136,313381662,214810865,1932884,ransom
233158495,1200985725,491023428,298623270,219696720,1656831,ransom
198544792,959552933,393105798,238689913,154308169,2228199,ransom
201681687,934803581,399388222,242860651,150109668,1934884,ransom
197574522,980647126,401617681,253356767,169780807,2203187,ransom
251303156,1367701839,529642196,346618123,207562003,1618030,ransom
160610116,781361527,320389917,194235392,126066108,2233659,ransom
254975633,1265643246,517058607,314159907,202805024,1881990,ransom
255680692,1221044679,502785387,306386114,196337674,1958844,ransom
166587380,940364182,386152440,234646673,151426611,2102822,ransom
198020808,1020997547,417650798,253775344,156080942,1760734,ransom
213780212,1053388862,431605208,262047343,169490012,2169965,ransom
180937851,862563985,324754777,214574497,139268142,2578559,ransom
232250252,1184442897,455602304,276715430,182810779,1782525,ransom
276545340,1240419802,547720712,333005920,214641543,1685489,ransom
289206709,1389335179,568091385,345482706,236422093,1775083,ransom
202719831,975604083,399311476,277129477,167920339,1969000,ransom
233799010,1135029876,464848411,282517009,195048288,1942432,ransom
216482237,1116518906,456989798,277657619,179257140,2240603,ransom
135743486,741426609,287906076,185193262,119326494,2370271,ransom
220006579,1097227823,432160330,262480717,169616310,1912705,ransom
263855845,1281821431,485096257,318146726,190312489,1918395,ransom
231393673,1378615138,487466757,291751273,173632763,1760095,ransom
232578740,1198610553,496772394,279760901,180769146,1768214,ransom
241552421,1327475414,538771283,312320402,209188977,2347992,ransom
231445985,1193220709,489178862,297216553,217045758,1863085,ransom
194837166,1005163070,412326874,250330190,161939076,2486729,ransom
228714410,1179819664,483307968,293570647,200163914,2003100,ransom
181653235,937898646,383914546,233159664,145623057,2587171,ransom
203617760,1018545090,416895230,253084581,163726390,1734836,ransom
251768777,1195413751,488962720,297313686,191576842,1916471,ransom
228671374,1177536324,481441416,292573539,188790160,1407979,ransom
223042955,1149388681,470610851,285810796,191716559,2009863,ransom
187642239,1049104511,430306309,261286580,168947937,1982783,ransom
209156522,1105301118,474727950,314271060,185913669,1643343,ransom
177042089,967476563,374049926,226884913,147076077,1965717,ransom
255385817,1315387962,538012660,327168584,216079467,2028538,ransom
195629773,1011096258,414233491,251891416,162203032,1911838,ransom
199068355,1027914750,421418650,256366659,164969243,2137602,ransom
149989836,773945502,316775554,191880372,133552477,1553190,ransom
202387887,1042739429,426345832,259187213,167095844,1733260,ransom
263368748,1240283252,507465086,328330688,198478478,1535280,ransom
288721414,1370322771,560787575,341367361,219188853,1605146,ransom
245113873,1262400196,516802141,314559092,202039914,2008089,ransom
232994378,1200033012,491879551,299455243,192144176,1835331,ransom
241857712,1244839443,510266897,311110192,198755765,1969796,ransom
234530011,1209461578,494784886,300575817,194103055,2280234,ransom
227994771,1173630963,481174782,292825027,188237528,1908404,ransom
233483092,1113000664,412775041,277012488,178733100,1782962,ransom
240846753,1149461277,427886604,259607320,168187011,2138153,ransom
214197830,1161076884,451768172,254726924,185635152,1607614,ransom
222128869,1230431595,468691400,285944221,184403404,1917500,ransom
144090808,743869131,306112090,186269961,119737883,2388319,ransom
212945655,1096281125,447730553,272156589,175476643,2152176,ransom
244317906,1260104626,516684970,313819068,202830000,1914025,ransom
198183327,1022749213,419250313,254711994,164506174,1809082,ransom
202497574,953674577,390635534,237083806,153500356,2225639,ransom
195896901,936945696,412935945,271471784,162416427,2187408,ransom
189032225,975820982,399483271,242333992,157078406,2097776,ransom
236765139,1219528959,498730426,302897829,195760472,1836255,ransom
209167718,1054093520,473973079,311582188,185887122,1674295,ransom
212140332,1036981259,411190803,257842648,175254909,1682082,ransom
197976783,1068616397,424945219,243785630,157975217,3057583,ransom
241821039,1169360651,510108114,310078664,201443337,1934739,ransom
253571442,1230113700,535425224,306325468,197506982,2017638,ransom
183219603,944875018,386870358,235215127,151615744,1596172,ransom
222657347,1148436704,470469190,257188818,166308357,2021877,ransom
197109624,1015964583,369570527,224506564,144920331,2305310,ransom
198411395,1020460720,418505234,254229235,164053168,2113225,ransom
158046579,822876913,335065205,204792004,139210640,2043964,ransom
214202454,1098831561,453545465,276953955,192256017,1640595,ransom
199882260,1029239435,421220116,257821097,153422543,1940629,ransom
233213145,1199447201,493515749,297512395,180643480,1635082,ransom
226809656,1241926093,509558564,291918425,187562555,1779321,ransom
150659163,860289311,353642845,214731300,138801323,2333702,ransom
224542451,1158159674,473617788,268476278,170837544,1618001,ransom
222310318,1148808888,471534038,267282475,169905397,1880143,ransom
198847246,1025066691,388974901,241414673,155651181,1961708,ransom
215928521,1241613155,477294720,290070388,187130886,1959436,ransom
234578986,1208510829,494218612,300540896,193609761,1426380,ransom
246885743,1271920244,520056449,295618185,179233786,1824285,ransom
185995670,1028620602,463481346,217514676,140915057,2067644,ransom
241861129,1243741410,510098256,328770082,179904181,1529180,ransom
251324135,1294652086,482272947,293252377,188874236,2115339,ransom
229101294,1178081026,483517739,295172218,187876886,1349908,ransom
212752287,1214375288,448652922,272575492,177865072,2205170,ransom
214082718,1103945478,452541848,275238774,177178048,2119869,ransom
151435104,781849799,320486257,193985385,126394315,2284574,ransom
197258397,1017231488,416562622,253087760,154024229,2297188,ransom
236015291,1274136625,521735904,302705156,194983790,1715175,ransom
225035209,1160171076,474609895,288533868,186017049,1887068,ransom
236675511,1131472847,462920259,281097034,181728421,1945037,ransom
205636326,1060016993,434393919,263951529,170377991,1869411,ransom
223705229,1152528563,471735794,286732425,184917660,1715646,ransom
171027117,882801716,361908128,219238843,142604734,2066064,ransom
217320245,1120189429,458765327,278922237,190523597,2287720,ransom
230834679,1109726932,476270170,275714103,178004853,1677199,ransom
241895646,1166258573,471742072,291058191,187011979,1796447,ransom
240950021,1133953869,508580199,309227606,199254597,1717831,ransom
210594011,978380731,400974858,225011747,163265175,3433137,ransom
287965851,1375959053,562722394,323652904,208856957,1851518,ransom
176223288,909797502,356165510,239452642,139445104,2372538,ransom
200652860,1052169136,414123523,251914696,162098939,1942941,ransom
214267918,1101654279,449992294,273839035,181186661,1629330,ransom
219926941,1181543698,463200194,281648462,181432907,1728900,ransom
224452412,1155749212,472561610,287258265,194662128,1766928,ransom
202423861,1044251558,426983663,259021936,167835949,2035685,ransom
253743766,1307265950,534987405,325024132,219478169,1713821,ransom
244440754,1259619549,515336106,292207606,188534466,2230958,ransom
256275344,1320861554,575032772,306254776,212118456,2102675,ransom
247288382,1185678849,515490071,295078362,215380563,1923038,ransom
205451772,1108696538,433148118,262849783,170210651,2061927,ransom
208653304,1076517853,402262575,267759389,172835539,1726985,ransom
226438456,1071694094,438712394,256054167,165232043,1737231,ransom
211128608,1088881182,445535701,260205267,167929785,1745960,ransom
207705705,991449083,407049904,247455036,179168113,1684784,ransom
248931544,1202596781,491963939,299062656,207693318,2114206,ransom
220412110,1135210437,466082497,283807925,182207152,1271509,ransom
227897763,1238090462,506702364,307953465,198682672,1927922,ransom
195671491,1010576496,414387899,246036320,158665310,2163210,ransom
230748578,1189557568,487358451,290347077,187302837,1768089,ransom
161128132,831210347,340243204,206312893,137989259,2214667,ransom
223810290,1153918716,484945461,294428730,185413855,2043245,ransom
255159375,1314065572,537417081,326645906,210674809,1700147,ransom
221308218,1046094583,429117767,260446915,181827095,2273851,ransom
206899392,1147595936,470009520,285344065,169427420,2204559,ransom
219332189,1130662729,463049734,281438790,181540007,1865115,ransom
207113935,1067930662,437270355,265510527,171652069,2148731,ransom
207188846,1068456486,458289629,247684216,167821800,1588280,ransom
223340596,1150983385,471480068,268308630,173296371,1951899,ransom
191225215,984777119,403290359,245209343,137055819,1394809,ransom
269396754,1255827051,513434199,312281137,201036367,1871598,ransom
241998616,1149749288,470432062,285505300,184823248,2124234,ransom
235811414,1215210587,497308126,302396886,194832436,1714489,ransom
235294321,1212577139,496167216,301697558,207994199,1954444,ransom
202843947,972289802,428097781,260000777,168008408,2046737,ransom
155298560,841443796,345523969,209700462,144521777,1900012,ransom
213178023,1099069208,449838681,273295696,176425837,2257868,ransom
131250703,714678187,292677275,168477629,114890249,1667889,ransom
193880812,1036643805,418903038,248169308,160931266,1815779,ransom
258496344,1331923498,544906575,311510384,201032566,1908161,ransom
246901249,1349923980,509907374,315788739,187580055,1571075,ransom
229481101,1082440519,442784784,310689617,173456490,1954908,ransom
233071930,1201651920,492095206,299022144,206202649,2048193,ransom
228684559,1177566217,482159626,293149934,188908011,2084756,ransom
204527085,1078926743,443132391,289965255,168249705,2260025,ransom
265193740,1252073247,511934618,337509660,199798423,1463566,ransom
192315387,1076101762,407290198,248376793,158702753,2153966,ransom
202805482,978996046,427717479,234935564,167226416,2074873,ransom
238456488,1096647226,491516674,290913220,175669996,1480611,ransom
161627956,828242738,340337295,206459721,133635547,2431884,ransom
196247458,1070978618,414529765,252099869,147910459,1968140,ransom
188770267,972405025,399381930,256978211,156276160,2372386,ransom
245270507,1179125207,516637767,293800283,173800907,1835600,ransom
226196599,1254634529,477649011,290902009,186542301,2038742,ransom
194773048,1003668113,411688128,268674056,160946709,2198991,ransom
243700149,1254672126,544540989,312002223,200940567,1955826,ransom
238906263,1231881450,504058405,306148033,212414299,2175138,ransom
236120265,1215773477,498022334,302952577,194838575,1840527,ransom
263082273,1355299838,553996387,336764656,217167469,1831916,ransom
189959270,980608001,403694770,245358267,158269398,1936652,ransom
196701233,936449261,384764750,233747918,150953753,2301716,ransom
217329684,1120344531,457935128,277892624,179926522,2063228,ransom
263506131,1356947979,554543677,337222766,232056153,1360865,ransom
213197364,1098080974,449240354,272814058,176329843,2062353,ransom
244542612,1260577263,516036898,313744952,202228438,1873177,ransom
212042689,1092928343,447620886,272039274,163606239,1758349,ransom
230224605,1272990724,491036831,298496514,178497763,1990350,ransom
177514797,982877307,343462955,223045133,143940549,1824398,ransom
229729722,1224177991,477812238,268172855,173124018,2230813,ransom
239150124,1232442574,504176575,255564217,183293050,1493881,ransom
227304763,1055894009,432212266,262479255,179259238,2172283,ransom
227014057,1170228046,478496128,290626082,187751067,2236972,ransom
275981838,1360681967,556317340,338317323,217908068,1578015,ransom
268036058,1380428788,564029134,343033071,220896109,1691658,ransom
242824042,1153476969,471895962,286879748,184954429,1635856,ransom
196652302,1014672324,415842242,252808198,161028141,1922978,ransom
195549401,1009938317,409067695,248136620,160860692,2290915,ransom
248981317,1282969189,525094213,319096146,194148938,1966782,ransom
181041067,933728002,372967315,243045490,146149513,1591201,ransom
250774978,1211636523,468634710,294335153,202126637,1919250,ransom
224694529,1157429180,474161416,288168753,185895604,1968642,ransom
201191156,1038062618,426837982,247382643,159624562,2097637,ransom
213973073,1103503636,451627368,261956063,169807471,2353639,ransom
165829033,856194922,385542976,233721798,151743672,2214285,ransom
205300751,1059146839,468117285,262809156,170227669,2241031,ransom
173976433,983304540,401594777,243422857,150026496,1649844,ransom
243208990,1299809071,511482692,324201765,211093041,1754629,ransom
198296265,1016781825,423355015,253808516,162751588,2093543,ransom
229161239,1175866283,480313172,292163566,187923727,1568035,ransom
221399763,1135459942,465279745,282760750,182171939,1999106,ransom
246765700,1270213834,538501736,316133760,203525291,1631225,ransom
188005658,950827266,389473462,236785421,170555997,2216226,ransom
203969296,1050930005,406668647,261586468,168536896,2122825,ransom
165968806,852638860,348292867,226608962,136311784,1935550,ransom
244812243,1276687012,471379599,313389864,201914667,1922328,ransom
246030754,1300990808,518771534,315385305,203313395,2014437,ransom
232019686,1195474050,489748425,279685374,191894622,2062938,ransom
238813551,1159294208,475107174,289024833,198018211,1715930,ransom
200458928,1033108533,423803702,283517312,182499659,1882455,ransom
259744892,1272484145,547651994,333075132,214476674,1912798,ransom
245316497,1199267136,491055547,320856694,192504049,2197997,ransom
216857947,1117416508,459330489,284916500,179770615,2141012,ransom
194195566,1000555619,409969746,249347178,160563346,2157282,ransom
211697395,1027250414,421247405,271916637,175729237,2292029,ransom
207049358,1003305037,410587895,249102769,149434590,2052798,ransom
276901610,1362006847,526382115,319674869,206639519,1827014,ransom
187763710,969197350,362904925,240615538,156344980,2300641,ransom
199793249,1127635031,428061053,259807450,156727652,1858954,ransom
188929511,974999441,399591847,281587450,156902813,1734670,ransom
217337287,1120134246,442271293,278829768,170804624,1619794,ransom
226447169,1127556646,438891790,266853578,171982943,1899572,ransom
224170352,1154632578,474787226,275744563,178043091,1327843,ransom
172408229,890238304,366585620,210105274,135497672,1898268,ransom
195218765,1007758485,412977322,250610345,162358250,2044986,ransom
221398581,1141163130,466927413,283746146,167303558,2145073,ransom
251427068,1197590079,490005686,297924052,183053387,2199753,ransom
178805016,984363321,355688925,215785745,139807580,2180583,ransom
238024773,1226833293,501841105,304741421,203798080,1925243,ransom
195347715,1006974693,411861163,249968059,161806205,1975004,ransom
233923677,1205292945,492828293,299422630,193297289,2043713,ransom
241782949,1302717016,509612606,309735760,199782761,1582718,ransom
199581620,1027828326,420146220,255314848,173656825,1878494,ransom
254137679,1309985182,536067378,325879937,210137477,1750979,ransom
206462928,1064521546,436643183,265331174,171245305,2114903,ransom
204718955,1055787455,402914238,244961947,169252804,1788990,ransom
268609563,1383208849,594613057,343920540,231563217,1687378,ransom
196842471,1015517054,484804449,252367845,163354033,2160853,ransom
240264640,1185038109,485053774,294850348,190150786,1547577,ransom
200559698,1034078442,424655946,258040398,166539935,2356980,ransom
228058541,1175063918,479489118,283736827,181586181,2051639,ransom
219531478,1136640963,450674893,274073934,176370918,2046483,ransom
174493769,899226273,368977449,225266488,143194591,2165972,ransom
186545665,1057231825,403036059,245884234,156660572,1967536,ransom
199544689,985558592,404999151,256935450,176755297,1931504,ransom
186544569,959523382,370760552,240457237,154078204,1971699,ransom
213152118,1096509373,428218359,260840739,167219661,2067164,ransom
249856980,1292598045,508168682,310359201,194609595,1754304,ransom
182622787,947113139,355212095,229060963,147573981,2213022,ransom
177813294,955067295,353702862,214666224,138960587,2042651,ransom
201535075,1040111950,425866659,265248066,183077676,2177802,ransom
200981659,985468390,403753419,244846203,158823047,2132596,ransom
229485171,1182918180,483974148,293883804,189993929,2491599,ransom
198731866,1024801275,419709770,254971117,164671671,1970197,ransom
229516340,1182386900,484386997,279856121,195529741,1571265,ransom
238266770,1296261219,502627618,305553559,197032836,1894659,ransom
217169941,1120373219,458745337,278925805,166837006,2142957,ransom
177104865,913758402,345455204,242846191,143426649,2023456,ransom
227388005,1222720135,479209625,291405485,187650355,2011307,ransom
217772294,1121735547,459872329,279834275,179911182,1691466,ransom
203845320,1048026214,430081653,261875615,168111356,1878074,ransom
182583899,942305206,386158404,234295036,133600562,1959750,ransom
207323214,1067709789,404475249,229806900,147694286,1870297,ransom
219273358,1329232462,461947972,280921165,180926672,1871684,ransom
232522302,1198523696,454949524,297966367,192251503,2381484,ransom
231240186,1106739464,453683073,293176986,177720409,1902531,ransom
223898531,1152770966,471500899,286613758,179363434,1761701,ransom
215861983,1045024029,477971200,259702030,178237546,1821172,ransom
263422606,1289923655,527385404,320497332,218048723,1882721,ransom
201934605,1119457322,462632807,259368711,178679877,2414665,ransom
167712059,865518795,354655189,215193842,139385846,2118760,ransom
206982202,1067344244,436939864,265485959,171381369,1821481,ransom
278603123,1434569034,586269771,356306702,229872205,1760355,ransom
248781927,1282065129,524270935,318841644,190393520,1962284,ransom
222316944,1239230041,507019891,264963632,170731366,1875219,ransom
219311122,1304240914,533407331,280525710,181517154,2076700,ransom
205670882,1061171440,435350238,264372900,170873998,2237897,ransom
218393100,1125491251,460436516,279851983,180466997,1599734,ransom
243069739,1176923399,511772692,311201480,200481247,2079521,ransom
234182419,1206691655,493535014,321316913,196948005,1489539,ransom
172946659,892999280,365796235,221771182,143929452,2252573,ransom
173453583,894744030,367259731,223222537,143958365,1785632,ransom
207332586,1068377835,437240384,265677374,171482400,1865488,ransom
242473748,1248764418,512074978,311339405,191409677,1459975,ransom
191573190,1041676351,406920365,212163548,144239805,2354597,ransom
159075331,969176271,337044168,203989079,132972410,2367156,ransom
214824722,1106732621,452272076,274771593,177417364,1802162,ransom
232678129,1199116017,491006403,298262756,192658837,1940277,ransom
240051670,1237054474,469774304,307633828,198432496,1935641,ransom
242232309,1092360217,490020159,296126380,175273611,1975041,ransom
175235493,904631072,370839668,225178323,145527414,2092787,ransom
248410522,1279659206,522959461,317682328,191135535,1907014,ransom
273022863,1494439102,650993740,350175501,209552486,1749256,ransom
247344955,1433147116,486505229,295762169,200468491,2164062,ransom
265713262,1278636287,498951691,303044038,195844409,2091620,ransom
250820599,1291712250,528456927,321337640,207032473,1663405,ransom
239137786,1232753901,504910977,294019641,189702395,1953273,ransom
190810386,984682856,404048002,232775555,150122623,2237605,ransom
194259266,1001281788,409944447,249241984,160650407,1842421,ransom
219238391,1130439858,463038126,281548420,181426435,2093262,ransom
209468195,1031280046,442321882,239442023,173729871,2112329,ransom
238437450,1179260050,482352614,293239709,189021251,1611297,ransom
216229594,1113997128,455676854,276834762,186078545,2061792,ransom
217344814,1120711220,458548525,278506279,179940756,2269430,ransom
235721887,1214839893,496729932,301941297,194736261,1826669,ransom
205405114,1059221667,433118926,247414727,160194047,2220384,ransom
233638826,1204390704,492529432,269221542,173823779,2035213,ransom
239095412,1232212100,480587671,292109484,188399241,1951345,ransom
222825669,1148044295,469990932,285805939,184023410,1713034,ransom
136580525,706129588,289666307,175727893,128108127,2363419,ransom
230389439,1187284783,485679375,295184053,190405689,1775492,ransom
195219763,1176255813,479977244,291601082,188268413,3282778,ransom
171436036,884807545,362640496,219936554,142595973,2372553,ransom
194134749,998302812,414989263,250437748,185060150,1655108,ransom
238810808,1231194014,503571711,284768793,197430694,2069902,ransom
245211722,1178077239,481987620,293037969,188872763,2070985,ransom
202928547,1045442529,427619279,260082699,150023893,1632798,ransom
180681121,932189882,381755031,278184690,150508129,2123427,ransom
263904481,1306424102,534408790,325016387,222377109,1834508,ransom
211367536,1089376539,446017628,270828551,175076756,1895287,ransom
220046300,1134357264,464464641,282341946,182066543,1749866,ransom
230580404,1189145736,487240075,285818055,190958442,2609026,ransom
215086927,1150029165,522145080,276226610,178454769,1999274,ransom
238165777,1227065680,501688067,304770867,196861029,1767075,ransom
219049576,1129608522,462761345,281206094,181468662,1927580,ransom
231462290,1193155144,539323193,327676518,201260955,2105326,ransom
200710964,1034911653,424268717,257889770,166323440,1997391,ransom
238750434,1230278742,503832547,306455007,197272070,2356167,ransom
236577921,1219086233,518876511,302655727,195528947,2180314,ransom
179616687,927123494,379534931,230402746,149062147,2222755,ransom
239888700,1235946397,505520900,307118710,198289893,1280920,ransom
159388258,882160480,336522255,204187665,141927794,1784312,ransom
257239948,1384978496,541501913,308630119,233038184,1992767,ransom
232923866,1119148659,458571648,278722909,179782337,2210861,ransom
251308335,1295369237,530016999,322216974,207755060,1973686,ransom
238538868,1161764183,475459319,288716837,186659049,2077049,ransom
216845234,1117833809,457752185,258068044,166867254,1830055,ransom
241303005,1244701777,509253587,289550321,182546437,2065590,ransom
255190974,1315953132,495538400,301191189,194258849,1964130,ransom
229365186,1181789676,460178648,279856812,189558523,2078090,ransom
251420520,1296113197,507555787,308509005,198964949,1802192,ransom
181036519,933841447,382827672,232528759,150199235,1955717,ransom
232781031,1199487085,490943410,298275675,192585131,1641073,ransom
222268925,1144356117,452559882,284683267,198436429,1716330,ransom
226184585,1128562422,462508574,307637789,181633825,2039268,ransom
229749175,1184663225,451345371,274253372,177046023,1932225,ransom
234574382,1208009723,434385365,281722271,169379707,2193498,ransom
198511819,897850771,392037899,237806152,154142589,2225975,ransom
267227998,1250418976,511066937,310629846,188485815,1847930,ransom
209913491,1080604410,412198634,250291461,161689119,1842587,ransom
220108298,1134419976,464756674,282794357,181797292,1955915,ransom
